AuditID,RouteID,FamilyID,DepthZone,Rows,StableRows,FamilyChi2,K1Chi2,K2Chi2,DeltaChi2_K2_minus_Family,DeltaChi2_K2_minus_K1,K2BeatsFamilyRows,K2BeatsK1Rows,FamilyBeatsK2Rows,DominanceStatus,MeasurementValidationAllowed,ClaimBoundary
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,LOCAL_HIGH_COMPLEXITY_TERCILE,high_depth,3,1,9.653217052864886,2.7712404074962143,0.824353536557815,-8.82886351630707,-1.9468868709383993,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_BEST_SCORE_Q20,low_depth,2,2,24.791699964564174,12.389447194850906,12.176162273108552,-12.615537691455621,-0.21328492174235336,2,2,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_BEST_SCORE_Q20,mid_depth,3,2,4.320761302346836,0.8857926976140016,0.6118448082052715,-3.708916494141564,-0.27394788940873005,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_BEST_SCORE_Q20,high_depth,3,1,11.13368771169879,3.3493751499814417,1.1517151657837967,-9.981972545914994,-2.197659984197645,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_SMOOTH_D_Q20,low_depth,2,2,26.91318126279162,12.389447194850906,12.176162273108552,-14.737018989683069,-0.21328492174235336,2,2,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_SMOOTH_D_Q20,mid_depth,3,2,5.201312362507968,0.8857926976140016,0.6118448082052715,-4.589467554302697,-0.27394788940873005,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_SMOOTH_D_Q20,high_depth,3,1,12.414932603021235,3.3493751499814417,1.1517151657837967,-11.263217437237438,-2.197659984197645,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,low_depth,2,2,23.401579937030945,12.389447194850906,12.176162273108552,-11.225417663922393,-0.21328492174235336,2,2,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,mid_depth,3,2,3.9267002504808155,0.8857926976140016,0.6118448082052715,-3.314855442275544,-0.27394788940873005,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,high_depth,3,1,10.636940657057824,3.3493751499814417,1.1517151657837967,-9.485225491274027,-2.197659984197645,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,low_depth,2,2,29.80780818311758,12.389447194850906,12.176162273108552,-17.631645910009027,-0.21328492174235336,2,2,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,mid_depth,3,2,5.710291651236312,0.8857926976140016,0.6118448082052715,-5.098446843031041,-0.27394788940873005,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,high_depth,3,1,12.704021012492326,3.3493751499814417,1.1517151657837967,-11.55230584670853,-2.197659984197645,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,low_depth,2,2,29.545555990995776,12.389447194850906,12.176162273108552,-17.369393717887224,-0.21328492174235336,2,2,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,mid_depth,3,2,5.60325483915029,0.8857926976140016,0.6118448082052715,-4.991410030945019,-0.27394788940873005,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE_ZONE_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,high_depth,3,1,12.552117487491879,3.3493751499814417,1.1517151657837967,-11.400402321708082,-2.197659984197645,3,3,0,K2_ZONE_BETTER_THAN_FAMILY,False,source_native_reproduction_family_dominance_no_measurement_validation
