TransformID,ProductID,RowID,z,ObservedMu,AuditPredictionMu,RawResidualMu,SameSampleOffsetMu,CenteredResidualMu,SigmaDiag,CovarianceIndex,x_z_normalized,x_chi_normalized,x_likelihood_native_index,BaselineID,TransformStatus,ClaimBoundary
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1387,0.38895,41.383,41.612740480934846,-0.22974048093484356,-0.10178211565083525,-0.1279583652840083,0.1405472162655668,1387,0.17199750593666674,0.27332382013194206,0.8158823529411764,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1388,0.38949,41.544,41.61628892506419,-0.07228892506419271,-0.10178211565083525,0.029493190586642543,0.13557359624941723,1388,0.17223629923453482,0.2736644328396711,0.8164705882352941,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1389,0.39255,41.4742,41.63631149406939,-0.16211149406938574,-0.10178211565083525,-0.06032937841855049,0.17136277308680553,1389,0.17358946125578745,0.2755925664407743,0.8170588235294117,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1390,0.3951,41.4677,41.652887312957965,-0.18518731295796442,-0.10178211565083525,-0.08340519730712917,0.144633052930511,1390,0.17471709627349793,0.27719674220602425,0.8176470588235294,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1391,0.39706,41.259,41.6655610024119,-0.4065610024118982,-0.10178211565083525,-0.3047788867610629,0.1197279833622867,1391,0.175583827502797,0.27842814898407436,0.818235294117647,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1392,0.39944,41.7119,41.68087311596893,0.031026884031071233,-0.10178211565083525,0.1328089996819065,0.20482036031605844,1392,0.17663628685266014,0.27992155243554245,0.8188235294117646,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1393,0.4005,41.4918,41.68766571776532,-0.19586571776532224,-0.10178211565083525,-0.09408360211448699,0.11163014825753838,1393,0.177105029252179,0.2805860197318736,0.8194117647058823,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1394,0.40221,41.4795,41.6985887030268,-0.21908870302679873,-0.10178211565083525,-0.11730658737596347,0.1420368966149289,1394,0.17786120802876135,0.28165708393772293,0.82,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1395,0.40293,41.5478,41.70317503739267,-0.15537503739266612,-0.10178211565083525,-0.05359292174183086,0.2116492617516064,1395,0.1781795990925855,0.28210774099831076,0.8205882352941176,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1396,0.40368,41.616,41.70794443242229,-0.091944432422288,-0.10178211565083525,0.00983768322854725,0.15195153832719166,1396,0.17851125645073562,0.28257697553146444,0.8211764705882352,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1397,0.40463,41.6747,41.71397393812103,-0.03927393812102764,-0.10178211565083525,0.06250817752980761,0.11767157685694536,1397,0.17893135577105915,0.28317104651621594,0.8217647058823528,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1398,0.40483,41.3373,41.71524164244396,-0.37794164244395745,-0.10178211565083525,-0.27615952679312217,0.14430200968801507,1398,0.17901979773323254,0.28329607240727545,0.8223529411764705,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1399,0.4055,41.7807,41.71948424342915,0.061215756570852875,-0.10178211565083525,0.16299787222168813,0.09509369064243958,1399,0.17931607830651333,0.2837148035190692,0.8229411764705882,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1400,0.40646,41.6914,41.725551928436715,-0.034151928436713774,-0.10178211565083525,0.06763018721412148,0.1185632320747035,1400,0.1797405997249455,0.2843144929635792,0.8235294117647058,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1401,0.40895,41.7002,41.741228533285536,-0.0410285332855338,-0.10178211565083525,0.060753582365301456,0.1714428767840764,1401,0.180841702154004,0.28586838181565477,0.8241176470588235,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1402,0.4092,41.7405,41.742797617326865,-0.002297617326867396,-0.10178211565083525,0.09948449832396786,0.26127202299519175,1402,0.1809522546067207,0.2860242707555783,0.8247058823529411,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1403,0.40935,41.7061,41.74373864288318,-0.03763864288318075,-0.10178211565083525,0.0641434727676545,0.19505640209949532,1403,0.18101858607835075,0.2861177932618376,0.8252941176470587,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1404,0.40949,41.6784,41.74461664614694,-0.06621664614693401,-0.10178211565083525,0.03556546950390124,0.1215905012737426,1404,0.1810804954518721,0.28620507358773223,0.8258823529411764,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1405,0.41004,41.6836,41.74806326308929,-0.06446326308929429,-0.10178211565083525,0.037318852561540966,0.19916550906218677,1405,0.18132371084784887,0.2865478919175838,0.8264705882352941,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1406,0.41123,41.662,41.75550589989916,-0.09350589989916358,-0.10178211565083525,0.008276215751671673,0.2253163331851466,1406,0.18184994052278045,0.2872892515545945,0.8270588235294117,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1407,0.4114,41.8335,41.75656750951793,0.07693249048207207,-0.10178211565083525,0.17871460613290732,0.1728351816037464,1407,0.18192511619062782,0.2873951182591583,0.8276470588235293,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1408,0.41161,41.8131,41.75787835037684,0.055221649623156566,-0.10178211565083525,0.15700376527399182,0.10734747318870622,1408,0.18201798025090984,0.2875258803463249,0.828235294117647,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1409,0.41266,41.7893,41.76442330300749,0.024876696992507163,-0.10178211565083525,0.12665881264334242,0.23644392569909678,1409,0.18248230055232006,0.2881794515811871,0.8288235294117646,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1410,0.41657,41.7295,41.78866090476881,-0.05916090476880953,-0.10178211565083525,0.04262121088202572,0.10530536548533508,1410,0.1842113409128095,0.2906097219490086,0.8294117647058823,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1411,0.41857,41.6174,41.800977507765424,-0.18357750776542048,-0.10178211565083525,-0.08179539211458522,0.14303545015135233,1411,0.18509576053454324,0.291850692760009,0.83,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1412,0.41936,41.6863,41.80582758676843,-0.11952758676842734,-0.10178211565083525,-0.017745471117592088,0.1361736024345394,1412,0.18544510628512806,0.2923404785507903,0.8305882352941176,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1413,0.41939,41.4604,41.80601160050887,-0.3456116005088674,-0.10178211565083525,-0.24382948485803216,0.15840650239178947,1413,0.18545837257945405,0.2923590735740904,0.8311764705882352,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1414,0.4196,41.8662,41.80729935614853,0.05890064385146587,-0.10178211565083525,0.16068275950230113,0.16288127578085826,1414,0.18555123663973608,0.2924892296475788,0.8317647058823529,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1415,0.41965,41.7981,41.80760587683379,-0.009505876833792115,-0.10178211565083525,0.09227623881704314,0.16846613903096372,1415,0.18557334713027945,0.2925202168444191,0.8323529411764705,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1416,0.41995,41.4394,41.809444292383645,-0.3700442923836462,-0.10178211565083525,-0.26826217673281094,0.21389504435587095,1416,0.18570601007353948,0.2927061210905758,0.8329411764705882,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1417,0.42036,41.8343,41.811954831467986,0.02234516853201285,-0.10178211565083525,0.1241272841828481,0.2517950356937166,1417,0.18588731609599493,0.29296013773676544,0.8335294117647059,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1418,0.42088,41.6178,41.815135676098265,-0.19733567609826252,-0.10178211565083525,-0.09555356044742727,0.12406526508253629,1418,0.18611726519764568,0.29328221800133913,0.8341176470588234,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1419,0.42094,41.728,41.81550246284044,-0.08750246284044039,-0.10178211565083525,0.014279652810394866,0.17870447672064624,1419,0.1861437977862977,0.29331937483533477,0.8347058823529411,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1420,0.42195,41.5336,41.82166946324142,-0.28806946324142046,-0.10178211565083525,-0.1862873475905852,0.19158507248739398,1420,0.18659042969527323,0.2939446534229802,0.8352941176470587,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1421,0.42247,41.6483,41.82483923290441,-0.17653923290441043,-0.10178211565083525,-0.07475711725357517,0.16598403537690004,1421,0.186820378796924,0.2942664356598982,0.8358823529411764,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1422,0.42249,41.6796,41.82496107507649,-0.14536107507648666,-0.10178211565083525,-0.0435789594256514,0.19496102174537353,1422,0.18682922299314134,0.294278809953888,0.8364705882352941,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1423,0.42348,41.5955,41.83098560753289,-0.23548560753288683,-0.10178211565083525,-0.13370349188205158,0.13219871406333725,1423,0.18726701070589954,0.29489115738061417,0.8370588235294117,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1424,0.4236,41.8403,41.83171496883684,0.008585031163157453,-0.10178211565083525,0.1103671468139927,0.2858197159049739,1424,0.18732007588320354,0.2949653573190639,0.8376470588235293,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1425,0.42399,41.7264,41.83408407441583,-0.10768407441582895,-0.10178211565083525,-0.005901958764993692,0.09596186742659815,1425,0.18749253770944163,0.29520647129917427,0.838235294117647,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1426,0.42459,41.7483,41.837724920632986,-0.08942492063298602,-0.10178211565083525,0.012357195017849237,0.1389775521442222,1426,0.18775786359596175,0.295577308924229,0.8388235294117646,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1427,0.42568,41.7039,41.844326969522776,-0.14042696952277822,-0.10178211565083525,-0.03864485387194297,0.1387577024889069,1427,0.18823987228980663,0.29625066565428987,0.8394117647058823,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1428,0.42602,41.7517,41.846383125660864,-0.09468312566086468,-0.10178211565083525,0.007098989989970578,0.12336170394413333,1428,0.18839022362550137,0.29646061602616497,0.84,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1429,0.427,41.813,41.85230121339072,-0.039301213390714906,-0.10178211565083525,0.06248090226012035,0.16274759598838934,1429,0.18882358924015089,0.2970655343380601,0.8405882352941175,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1430,0.42703,41.8348,41.8524821811105,-0.01768218111050146,-0.10178211565083525,0.08409993454033379,0.14199179553762956,1430,0.1888368555344769,0.2970840467944793,0.8411764705882352,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1431,0.42793,42.2757,41.857905752195876,0.41779424780412455,-0.10178211565083525,0.5195763634549598,0.17004390609486716,1431,0.18923484436425705,0.2976392699408113,0.8417647058823529,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1432,0.42859,41.8825,41.8618763363276,0.02062366367240287,-0.10178211565083525,0.12240577932323812,0.30208586527674547,1432,0.1895267028394292,0.298046248427576,0.8423529411764705,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1433,0.42895,41.6443,41.86403972623617,-0.21973972623617044,-0.10178211565083525,-0.11795761058533519,0.1388381071608224,1433,0.18968589837134128,0.29826817067393346,0.8429411764705882,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1434,0.42903,41.8266,41.86452025145749,-0.03792025145749278,-0.10178211565083525,0.06386186419334247,0.1795023398176191,1434,0.18972127515621062,0.2983174804008579,0.8435294117647059,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1435,0.42976,41.9219,41.86890121911223,0.052998780887769215,-0.10178211565083525,0.15478089653860447,0.14230569208573493,1435,0.19004408831814343,0.29876732537695155,0.8441176470588234,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1436,0.4302,41.8354,41.871538478314875,-0.036138478314875044,-0.10178211565083525,0.06564363733596021,0.12195868152780269,1436,0.19023866063492487,0.29903837229638086,0.8447058823529411,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1437,0.43494,41.7828,41.89979177221329,-0.11699177221328938,-0.10178211565083525,-0.015209656562454127,0.13001388387399246,1437,0.1923347351384338,0.30195387728188117,0.8452941176470588,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1438,0.43546,41.5839,41.902873924378795,-0.31897392437879546,-0.10178211565083525,-0.2171918087279602,0.09369770541480725,1438,0.19256468424008458,0.3022732308223563,0.8458823529411764,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1439,0.43683,42.0051,41.910977927992334,0.09412207200766431,-0.10178211565083525,0.19590418765849957,0.1317757564956468,1439,0.19317051168097216,0.3031141402368859,0.8464705882352941,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1440,0.4376,41.6253,41.91552241095255,-0.29022241095254486,-0.10178211565083525,-0.1884402953017096,0.11623368702747065,1440,0.19351101323533965,0.3035864727521834,0.8470588235294116,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1441,0.43783,41.882,41.91687841807404,-0.03487841807404379,-0.10178211565083525,0.06690369757679146,0.25865130968158656,1441,0.19361272149183903,0.3037275178672063,0.8476470588235293,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1442,0.4389,41.4679,41.923178141067865,-0.4552781410678648,-0.10178211565083525,-0.3534960254170295,0.15323814799194097,1442,0.19408588598946658,0.30438343503847826,0.848235294117647,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1443,0.43891,41.6682,41.92323694988765,-0.25503694988765346,-0.10178211565083525,-0.1532548342368182,0.19787539008173807,1443,0.19409030808757524,0.30438956317070864,0.8488235294117646,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1444,0.43935,41.8262,41.92582331053853,-0.0996233105385329,-0.10178211565083525,0.0021588051123023477,0.14487156380739458,1444,0.19428488040435668,0.30465916552421607,0.8494117647058823,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1445,0.44013,42.1401,41.930402333909974,0.2096976660900225,-0.10178211565083525,0.3114797817408578,0.31417800686871766,1445,0.19462980405683283,0.30513692654936986,0.85,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1446,0.44067,41.6364,41.9335680271373,-0.29716802713729606,-0.10178211565083525,-0.1953859114864608,0.11374269207294155,1446,0.1948685973547009,0.30546755655590474,0.8505882352941175,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1447,0.44149,41.6823,41.93836832814535,-0.2560683281453535,-0.10178211565083525,-0.15428621249451827,0.12996741899414638,1447,0.19523120939961175,0.3059694247200535,0.8511764705882352,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1448,0.44245,41.8523,41.94397771169321,-0.09167771169320815,-0.10178211565083525,0.0101044039576271,0.12179622325835887,1448,0.19565573081804394,0.30655667190007857,0.8517647058823529,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1449,0.44263,41.9039,41.945028216001745,-0.04112821600174499,-0.10178211565083525,0.060653899649090265,0.09831810616564987,1449,0.19573532858399997,0.3066667440342698,0.8523529411764705,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,1450,0.44361,41.793,41.95074069599033,-0.15774069599033425,-0.10178211565083525,-0.05595858033949899,0.1290315852805041,1450,0.1961686941986495,0.3072658223233457,0.8529411764705882,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
