ProtocolID,FreezeID,RowCoordinate,ColumnCoordinate,DeltaCTau,AbsDeltaCTau,WBranch,CumulativeMass,OmegaBranch,q_branch,BranchSupportSource,UsesTargetResiduals,UsesP5Cv3Outcome,PTauCovScoringAuthorized
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_B_BRANCH_RESPONSE,TEMPLATE_EXT_SOURCE_FAMILY,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_COORD_ORIGIN_CENTER,TEMPLATE_B_BRANCH_RESPONSE,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_COORD_ORIGIN_CENTER,TEMPLATE_COORD_ORIGIN_CENTER,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_COORD_ORIGIN_CENTER,TEMPLATE_COORD_SCALE_UNIT,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_COORD_ORIGIN_CENTER,TEMPLATE_EXT_OBSERVING_CONTEXT,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_COORD_ORIGIN_CENTER,TEMPLATE_EXT_SOURCE_FAMILY,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_COORD_ORIGIN_CENTER,TEMPLATE_M_PARENT_MORPHOLOGY,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_COORD_ORIGIN_CENTER,TEMPLATE_PHI_PARENT_SOURCE,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_COORD_ORIGIN_CENTER,TEMPLATE_P_MORPH_PROJECTION,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_COORD_SCALE_UNIT,TEMPLATE_B_BRANCH_RESPONSE,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_COORD_SCALE_UNIT,TEMPLATE_COORD_ORIGIN_CENTER,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_COORD_SCALE_UNIT,TEMPLATE_COORD_SCALE_UNIT,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_COORD_SCALE_UNIT,TEMPLATE_EXT_OBSERVING_CONTEXT,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_COORD_SCALE_UNIT,TEMPLATE_EXT_SOURCE_FAMILY,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_COORD_SCALE_UNIT,TEMPLATE_M_PARENT_MORPHOLOGY,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_COORD_SCALE_UNIT,TEMPLATE_PHI_PARENT_SOURCE,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_COORD_SCALE_UNIT,TEMPLATE_P_MORPH_PROJECTION,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_EXT_OBSERVING_CONTEXT,TEMPLATE_B_BRANCH_RESPONSE,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_EXT_OBSERVING_CONTEXT,TEMPLATE_COORD_ORIGIN_CENTER,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_EXT_OBSERVING_CONTEXT,TEMPLATE_COORD_SCALE_UNIT,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_EXT_OBSERVING_CONTEXT,TEMPLATE_EXT_OBSERVING_CONTEXT,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_EXT_OBSERVING_CONTEXT,TEMPLATE_EXT_SOURCE_FAMILY,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_EXT_OBSERVING_CONTEXT,TEMPLATE_M_PARENT_MORPHOLOGY,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_EXT_OBSERVING_CONTEXT,TEMPLATE_PHI_PARENT_SOURCE,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_EXT_OBSERVING_CONTEXT,TEMPLATE_P_MORPH_PROJECTION,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_EXT_SOURCE_FAMILY,TEMPLATE_B_BRANCH_RESPONSE,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_EXT_SOURCE_FAMILY,TEMPLATE_COORD_ORIGIN_CENTER,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_EXT_SOURCE_FAMILY,TEMPLATE_COORD_SCALE_UNIT,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_EXT_SOURCE_FAMILY,TEMPLATE_EXT_OBSERVING_CONTEXT,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_EXT_SOURCE_FAMILY,TEMPLATE_EXT_SOURCE_FAMILY,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_EXT_SOURCE_FAMILY,TEMPLATE_M_PARENT_MORPHOLOGY,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_EXT_SOURCE_FAMILY,TEMPLATE_PHI_PARENT_SOURCE,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_EXT_SOURCE_FAMILY,TEMPLATE_P_MORPH_PROJECTION,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_M_PARENT_MORPHOLOGY,TEMPLATE_COORD_ORIGIN_CENTER,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_M_PARENT_MORPHOLOGY,TEMPLATE_COORD_SCALE_UNIT,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_M_PARENT_MORPHOLOGY,TEMPLATE_EXT_OBSERVING_CONTEXT,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_M_PARENT_MORPHOLOGY,TEMPLATE_EXT_SOURCE_FAMILY,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_PHI_PARENT_SOURCE,TEMPLATE_COORD_ORIGIN_CENTER,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_PHI_PARENT_SOURCE,TEMPLATE_COORD_SCALE_UNIT,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_PHI_PARENT_SOURCE,TEMPLATE_EXT_OBSERVING_CONTEXT,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_PHI_PARENT_SOURCE,TEMPLATE_EXT_SOURCE_FAMILY,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_P_MORPH_PROJECTION,TEMPLATE_COORD_ORIGIN_CENTER,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_P_MORPH_PROJECTION,TEMPLATE_COORD_SCALE_UNIT,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_P_MORPH_PROJECTION,TEMPLATE_EXT_OBSERVING_CONTEXT,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_BRANCH_SUPPORT_FREEZE_v1,TEMPLATE_P_MORPH_PROJECTION,TEMPLATE_EXT_SOURCE_FAMILY,0.0,0.0,0.0,1.0000000000000002,False,0.8,delta_C_Tau_only,False,False,False
