AuditID,RouteID,VariantID,VariantClass,ForbiddenForClaims,SubsetID,RemovedZ,RowsRemaining,ProjectedScale,BackreactionLikeEnergyFractionOfK2,ResidualEnergyFractionOfK2,CorrelationComponentWithTarget,CorrelationResidualWithTarget,ComponentChi2ToTarget,ResidualChi2ToTarget,LockedK2Changed,ScaleFitAllowed,MeasurementValidationAllowed,ClaimBoundary
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,RAW_OMEGA,raw_provisional_omega,False,high_depth,1.6475,2,0.383170029474223,0.6610084888301282,0.338991511169872,-1.0,1.0,1.641036441278946,3.145824476069977,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,RAW_OMEGA,raw_provisional_omega,False,high_depth,1.875,2,0.28210541958174074,0.8693287810106757,0.13067121898932446,1.0,-1.0,0.8924774329537435,1.9282493372612253,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,RAW_OMEGA,raw_provisional_omega,False,high_depth,2.33,2,0.9854280901716801,0.9978690462370428,0.0021309537629568493,0.9999999999999998,1.0,0.5744054287567486,2.7504431715597746,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,CENTERED_OMEGA,mean_removed_shape_variant,False,mid_high_depth,NONE,6,0.362521517691015,0.5110699921816909,0.488930007818309,0.7108409489418634,0.3079657238262714,3.5334109096177664,3.653094245915469,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,CENTERED_OMEGA,mean_removed_shape_variant,False,mid_high_depth,0.965,5,0.39438158181422023,0.5619976930298676,0.4380023069701326,0.7062861412310004,0.2472695245878756,2.9907075864213053,3.8420596405281406,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,CENTERED_OMEGA,mean_removed_shape_variant,False,mid_high_depth,1.1925,5,0.3679195778280934,0.5128389971446586,0.4871610028553414,0.7684522755734001,0.12061196047500214,3.4575976982778736,3.4980610016120233,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,CENTERED_OMEGA,mean_removed_shape_variant,False,mid_high_depth,1.42,5,0.37190617714241003,0.5776836542800038,0.4223163457199965,0.7632751740400412,0.2626765085063569,2.6343690923324385,3.4164334358349007,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,CENTERED_OMEGA,mean_removed_shape_variant,False,mid_high_depth,1.6475,5,0.3493995043961115,0.5083796579961894,0.49162034200381055,0.7107871380398642,0.3467675236782628,3.198595218925527,3.308552710016424,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,CENTERED_OMEGA,mean_removed_shape_variant,False,mid_high_depth,1.875,5,0.25015421537079413,0.5609498995937044,0.43905010040629583,0.7085937540138918,0.3518273094403876,2.3013512474872346,2.2396625343207632,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,CENTERED_OMEGA,mean_removed_shape_variant,False,mid_high_depth,2.33,5,0.6236543777781314,0.49055050587067767,0.5094494941293224,0.7778810484123102,0.5512733898933412,2.8886037988809847,2.1565318130285682,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,CENTERED_OMEGA,mean_removed_shape_variant,False,high_depth,NONE,3,0.41185718415981426,0.6397833010480013,0.36021669895199854,0.5080579305762682,0.22337276435416475,1.996912546141415,3.469305597798792,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,CENTERED_OMEGA,mean_removed_shape_variant,False,high_depth,1.6475,2,0.3981480575618254,0.6437557514958812,0.35624424850411895,-1.0,1.0,1.686141426978929,3.1007194903699937,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,CENTERED_OMEGA,mean_removed_shape_variant,False,high_depth,1.875,2,0.29259807215457045,0.8480555896187626,0.15194441038123774,1.0,-0.9999999999999999,0.9199845802235422,1.9007421899914267,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,CENTERED_OMEGA,mean_removed_shape_variant,False,high_depth,2.33,2,1.103071798612737,0.9999999480536147,5.1946385248388085e-08,1.0,-0.9999999999999998,0.583416055881851,2.7414325444346725,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,UNIT_SHAPE_OMEGA,unit_norm_shape_variant,False,mid_high_depth,NONE,6,1.3180199516612723,0.5110699921816908,0.488930007818309,0.7108409489418633,0.3079657238262715,3.5334109096177664,3.653094245915469,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,UNIT_SHAPE_OMEGA,unit_norm_shape_variant,False,mid_high_depth,0.965,5,1.4338536280815029,0.5619976930298676,0.4380023069701326,0.7062861412310004,0.24726952458787566,2.9907075864213053,3.8420596405281406,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,UNIT_SHAPE_OMEGA,unit_norm_shape_variant,False,mid_high_depth,1.1925,5,1.3376456858970005,0.5128389971446586,0.48716100285534164,0.7684522755734001,0.12061196047500224,3.4575976982778736,3.498061001612023,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,UNIT_SHAPE_OMEGA,unit_norm_shape_variant,False,mid_high_depth,1.42,5,1.3521397701902995,0.5776836542800032,0.4223163457199963,0.7632751740400412,0.2626765085063573,2.634369092332439,3.416433435834899,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,UNIT_SHAPE_OMEGA,unit_norm_shape_variant,False,mid_high_depth,1.6475,5,1.270312230920159,0.5083796579961891,0.49162034200381055,0.7107871380398639,0.34676752367826313,3.1985952189255276,3.3085527100164236,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,UNIT_SHAPE_OMEGA,unit_norm_shape_variant,False,mid_high_depth,1.875,5,0.9094860049987296,0.5609498995937041,0.43905010040629583,0.7085937540138917,0.35182730944038804,2.3013512474872346,2.2396625343207632,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,UNIT_SHAPE_OMEGA,unit_norm_shape_variant,False,mid_high_depth,2.33,5,2.267421029482373,0.49055050587067756,0.5094494941293223,0.7778810484123102,0.5512733898933415,2.8886037988809847,2.1565318130285682,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,UNIT_SHAPE_OMEGA,unit_norm_shape_variant,False,high_depth,NONE,3,1.4973896981760326,0.6397833010480014,0.3602166989519985,0.5080579305762682,0.2233727643541646,1.996912546141415,3.4693055977987926,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,UNIT_SHAPE_OMEGA,unit_norm_shape_variant,False,high_depth,1.6475,2,1.4475474088380513,0.6437557514958809,0.356244248504119,-1.0,1.0,1.6861414269789297,3.1007194903699924,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,UNIT_SHAPE_OMEGA,unit_norm_shape_variant,False,high_depth,1.875,2,1.0637991901105477,0.8480555896187623,0.15194441038123774,1.0,-1.0,0.9199845802235425,1.9007421899914263,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,UNIT_SHAPE_OMEGA,unit_norm_shape_variant,False,high_depth,2.33,2,4.010439567688333,0.9999999480536147,5.1946385248388085e-08,1.0,-0.9999999999999998,0.583416055881851,2.7414325444346725,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,HIGH_DEPTH_WEIGHTED_OMEGA,depth_emphasis_shape_variant,False,mid_high_depth,NONE,6,0.35525329727771104,0.4364918297498796,0.5635081702501205,0.5848616095689794,0.46827612783193473,3.657907916656048,3.5285972388771887,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,HIGH_DEPTH_WEIGHTED_OMEGA,depth_emphasis_shape_variant,False,mid_high_depth,0.965,5,0.35713967738292957,0.440116533818156,0.5598834661818439,0.5569675938981025,0.44152163510701825,3.4264583592534366,3.4063088676960085,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,HIGH_DEPTH_WEIGHTED_OMEGA,depth_emphasis_shape_variant,False,mid_high_depth,1.1925,5,0.3544727608959622,0.4348817403049914,0.5651182596950087,0.615796850802663,0.3467267568214405,3.5508671512327976,3.4047915486570997,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,HIGH_DEPTH_WEIGHTED_OMEGA,depth_emphasis_shape_variant,False,mid_high_depth,1.42,5,0.3604883757697569,0.4838781388991168,0.5161218611008833,0.6438004099683671,0.447329021702608,2.8151995010680664,3.2356030270992715,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,HIGH_DEPTH_WEIGHTED_OMEGA,depth_emphasis_shape_variant,False,mid_high_depth,1.6475,5,0.34675484646127785,0.4513298125251156,0.5486701874748842,0.5898067776177808,0.4909381956145903,3.2373621412193234,3.269785787722629,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,HIGH_DEPTH_WEIGHTED_OMEGA,depth_emphasis_shape_variant,False,mid_high_depth,1.875,5,0.26429788734259524,0.5998414893742149,0.4001585106257853,0.6542012645672253,0.38527067586777225,2.168333343665339,2.372680438142659,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,HIGH_DEPTH_WEIGHTED_OMEGA,depth_emphasis_shape_variant,False,mid_high_depth,2.33,5,1.4963773981898665,0.7560532056855729,0.24394679431442703,0.7870455140460862,0.12109099251725208,2.1785151098174795,2.866620502092073,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,HIGH_DEPTH_WEIGHTED_OMEGA,depth_emphasis_shape_variant,False,high_depth,NONE,3,0.36163266522067505,0.48633955091900055,0.5136604490809993,0.4093020763329061,0.2656851508105956,2.476542696962362,2.989675446977845,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,HIGH_DEPTH_WEIGHTED_OMEGA,depth_emphasis_shape_variant,False,high_depth,1.6475,2,0.3530969526364784,0.5069779751409804,0.49302202485901964,-1.0,1.0,2.0580709334055074,2.728789983943415,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,HIGH_DEPTH_WEIGHTED_OMEGA,depth_emphasis_shape_variant,False,high_depth,1.875,2,0.2703932700194417,0.7826012638789596,0.2173987361210406,1.0,-0.9999999999999999,1.005403984807295,1.8153227854076734,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,HIGH_DEPTH_WEIGHTED_OMEGA,depth_emphasis_shape_variant,False,high_depth,2.33,2,1.7113478369721036,0.9898049209891233,0.010195079010876858,1.0,-1.0,0.6348530948253623,2.6899955054911615,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,OMEGA_GRADIENT,derivative_shape_variant,False,mid_high_depth,NONE,6,0.7451083388001779,0.7140206352179103,0.28597936478208946,0.8100836395747705,0.03301205527819969,2.9063307822321787,4.280174373301058,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,OMEGA_GRADIENT,derivative_shape_variant,False,mid_high_depth,0.965,5,0.8554086024523829,0.8293517016868944,0.17064829831310543,0.8805937660171046,-0.06301879879039275,2.0424505041196226,4.7903167228298225,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,OMEGA_GRADIENT,derivative_shape_variant,False,mid_high_depth,1.1925,5,0.780510148920546,0.7368274929476349,0.26317250705236495,0.7967759048919072,-0.013690595336962616,2.81001033591973,4.1456483639701665,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,OMEGA_GRADIENT,derivative_shape_variant,False,mid_high_depth,1.42,5,0.7322588537836604,0.739730073233392,0.260269926766608,0.8351374880250593,0.04424283012918022,2.2594733445289035,3.7913291836384344,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,OMEGA_GRADIENT,derivative_shape_variant,False,mid_high_depth,1.6475,5,0.792815733573614,0.7007379342723719,0.299262065727628,0.8662861598514517,-0.10610111503720977,2.7229778625569527,3.7841700663849984,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,OMEGA_GRADIENT,derivative_shape_variant,False,mid_high_depth,1.875,5,0.5203118223495364,0.6504568507294907,0.34954314927050956,0.7542091324769252,0.21110545571491374,2.174058593134019,2.3669551886739795,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,OMEGA_GRADIENT,derivative_shape_variant,False,mid_high_depth,2.33,5,0.7490676740928564,0.6346581543132179,0.3653418456867819,0.7723065467937478,0.23875580377234995,2.3419234365118875,2.703212175397665,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,OMEGA_GRADIENT,derivative_shape_variant,False,high_depth,NONE,3,0.8897150006781072,0.8961996974883074,0.1038003025116928,0.9107465270637453,0.8383111380820691,1.289588678936051,4.176629465004156,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,OMEGA_GRADIENT,derivative_shape_variant,False,high_depth,1.6475,2,1.000786021968138,0.9316000346624738,0.06839996533752615,-0.9999999999999999,0.9999999999999999,1.0184396638352242,3.768421253513698,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,OMEGA_GRADIENT,derivative_shape_variant,False,high_depth,1.875,2,0.6663282341356631,0.9834490757112642,0.016550924288735825,1.0,1.0,0.7644126132920543,2.056314156922914,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,OMEGA_GRADIENT,derivative_shape_variant,False,high_depth,2.33,2,0.9851278317230141,0.8858992304536605,0.11410076954633958,0.9999999999999998,0.9999999999999998,0.7362247652932296,2.588623835023294,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,SIGN_INVERTED_RAW_FORBIDDEN,forbidden_sign_inversion_diagnostic,True,mid_high_depth,NONE,6,-0.3670808246852195,0.5634492035963421,0.43655079640365757,0.7099860502953562,0.29044894114835146,3.318723807518029,3.8677813480152072,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,SIGN_INVERTED_RAW_FORBIDDEN,forbidden_sign_inversion_diagnostic,True,mid_high_depth,0.965,5,-0.3898414454177954,0.603663873373862,0.39633612662613815,0.7051097043888235,0.2546021620812566,2.8372008413474945,3.9955663856019514,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,SIGN_INVERTED_RAW_FORBIDDEN,forbidden_sign_inversion_diagnostic,True,mid_high_depth,1.1925,5,-0.36952204093633884,0.5630905363939178,0.4369094636060822,0.7679070339201907,0.1114051498682696,3.2394025100478805,3.7162561898420168,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,SIGN_INVERTED_RAW_FORBIDDEN,forbidden_sign_inversion_diagnostic,True,mid_high_depth,1.42,5,-0.3707134699571308,0.6189551353739842,0.3810448646260161,0.7628682667471065,0.2618387483214979,2.4857802370440885,3.565022291123249,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,SIGN_INVERTED_RAW_FORBIDDEN,forbidden_sign_inversion_diagnostic,True,mid_high_depth,1.6475,5,-0.353666637944493,0.5553620624154428,0.4446379375845572,0.709929470390371,0.32995753228157426,3.0225706579525045,3.484577270989447,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,SIGN_INVERTED_RAW_FORBIDDEN,forbidden_sign_inversion_diagnostic,True,mid_high_depth,1.875,5,-0.2565764212487053,0.6228433272781801,0.3771566727218202,0.7076557859752787,0.30527257944688985,2.1863409328769654,2.354672848931033,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,SIGN_INVERTED_RAW_FORBIDDEN,forbidden_sign_inversion_diagnostic,True,mid_high_depth,2.33,5,-0.6952490766846783,0.6265087412459548,0.3734912587540453,0.7770095413327984,0.29356460629607356,2.5308004608610797,2.5143351510484733,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,SIGN_INVERTED_RAW_FORBIDDEN,forbidden_sign_inversion_diagnostic,True,high_depth,NONE,3,-0.39676711602709586,0.663786341821377,0.33621365817862287,0.5080328927627316,0.24084213783859099,1.9203762665330133,3.5458418774071934,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,SIGN_INVERTED_RAW_FORBIDDEN,forbidden_sign_inversion_diagnostic,True,high_depth,1.6475,2,-0.383170029474223,0.6610084888301282,0.338991511169872,-1.0,1.0,1.641036441278946,3.145824476069977,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,SIGN_INVERTED_RAW_FORBIDDEN,forbidden_sign_inversion_diagnostic,True,high_depth,1.875,2,-0.28210541958174074,0.8693287810106757,0.13067121898932446,1.0,-1.0,0.8924774329537435,1.9282493372612253,False,False,False,backreaction_depth_stability_no_measurement_validation
BACKREACTION_DEPTH_STABILITY_V1,REGISTERED_SHRINKAGE_WHITENED,SIGN_INVERTED_RAW_FORBIDDEN,forbidden_sign_inversion_diagnostic,True,high_depth,2.33,2,-0.9854280901716801,0.9978690462370428,0.0021309537629568493,0.9999999999999998,1.0,0.5744054287567486,2.7504431715597746,False,False,False,backreaction_depth_stability_no_measurement_validation
