AuditID,RouteID,ComponentIndex,GridIndex,z_grid,x_coordinate,ModelID,ParameterCount,WhitenedTarget,Prediction,WhitenedResidual,Chi2Component,K2AbsResidual,Poly2AbsResidual,Poly3AbsResidual,K2LosesToPoly2Here,K2LosesToPoly3Here,ClaimBoundary
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,4,4,1.42,0.7492942398266921,POLY_DEG3,4,-0.8838014619067616,-0.5475231206401912,-0.3362783412665704,0.113083122804996,0.5954809848327398,0.4335889311927177,0.3362783412665704,True,True,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,5,5,1.6475,0.8227137721205666,K1_NO_MEMORY,0,-0.7161278711761941,-0.09644240784213765,-0.6196854633340565,0.3840100734675443,0.40806629206041656,0.1271525153342129,0.03390560419382316,True,True,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,5,5,1.6475,0.8227137721205666,K2_LOCKED_RHO4,0,-0.7161278711761941,-0.3080615791157776,-0.40806629206041656,0.16651809871593717,0.40806629206041656,0.1271525153342129,0.03390560419382316,True,True,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,5,5,1.6475,0.8227137721205666,POLY_DEG2,3,-0.7161278711761941,-0.5889753558419812,-0.1271525153342129,0.016167762155817247,0.40806629206041656,0.1271525153342129,0.03390560419382316,True,True,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,5,5,1.6475,0.8227137721205666,POLY_DEG3,4,-0.7161278711761941,-0.7500334753700173,0.03390560419382316,0.0011495899957481984,0.40806629206041656,0.1271525153342129,0.03390560419382316,True,True,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,6,6,1.875,0.8881852892662213,K1_NO_MEMORY,0,-1.4928698749648674,-0.22045514245918807,-1.2724147325056794,1.6190392514974996,0.6456244342863888,0.6263683631761623,0.4896467453230873,True,True,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,6,6,1.875,0.8881852892662213,K2_LOCKED_RHO4,0,-1.4928698749648674,-0.8472454406784786,-0.6456244342863888,0.4168309101476196,0.6456244342863888,0.6263683631761623,0.4896467453230873,True,True,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,6,6,1.875,0.8881852892662213,POLY_DEG2,3,-1.4928698749648674,-0.8665015117887052,-0.6263683631761623,0.39233732638798474,0.6456244342863888,0.6263683631761623,0.4896467453230873,True,True,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,6,6,1.875,0.8881852892662213,POLY_DEG3,4,-1.4928698749648674,-1.0032231296417802,-0.4896467453230873,0.2397539352054923,0.6456244342863888,0.6263683631761623,0.4896467453230873,True,True,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,7,8,2.33,1.0,K1_NO_MEMORY,0,-1.2541943177607862,-0.09388150432796127,-1.1603128134328249,1.3463258250163974,0.7539006280142231,0.4215211038075837,0.23872757905518016,True,True,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,7,8,2.33,1.0,K2_LOCKED_RHO4,0,-1.2541943177607862,-0.5002936897465631,-0.7539006280142231,0.56836615692024,0.7539006280142231,0.4215211038075837,0.23872757905518016,True,True,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,7,8,2.33,1.0,POLY_DEG2,3,-1.2541943177607862,-1.6757154215683698,0.4215211038075837,0.17768004095516374,0.7539006280142231,0.4215211038075837,0.23872757905518016,True,True,weighted_polynomial_row_audit_no_measurement_validation
WEIGHTED_POLYNOMIAL_DOMINANCE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,7,8,2.33,1.0,POLY_DEG3,4,-1.2541943177607862,-1.4929218968159663,0.23872757905518016,0.056990857001547296,0.7539006280142231,0.4215211038075837,0.23872757905518016,True,True,weighted_polynomial_row_audit_no_measurement_validation
