AuditID,RouteID,FamilyID,SampleID,GridIndex,z_grid,FamilyBackreactionInterpolated,FamilyBackreactionWhitened,WhitenedTarget,K1Whitened,K2LockedWhitened,ResidualToTarget,ResidualToK2,SignStable,SignMatchesTarget,SignMatchesK2,MeasurementValidationAllowed,ClaimBoundary
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,0,6,1.875,1.5331231909980916,0.8683202449070467,-1.4928698749648674,-0.2204551424591881,-0.8472454406784786,-2.3611901198719143,-1.7155656855855255,False,False,False,False,registered_protocol_guided_bridge_no_measurement_validation
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,0,8,2.33,1.4186470428081126,0.8653514807993951,-1.2541943177607862,-0.0938815043279612,-0.5002936897465631,-2.119545798560181,-1.365645170545958,False,False,False,False,registered_protocol_guided_bridge_no_measurement_validation
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,0,0,0.51,2.5115630128560347,1.3555416200007253,-2.86433358564581,-0.1099630552830129,-0.1182113299883962,-4.219875205646535,-1.4737529499891215,True,False,False,False,registered_protocol_guided_bridge_no_measurement_validation
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,0,1,0.7375,2.154011345824061,1.150993435558119,-2.315415080910488,-0.1238653606623093,-0.1625159123260439,-3.466408516468607,-1.313509347884163,True,False,False,False,registered_protocol_guided_bridge_no_measurement_validation
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,0,2,0.965,1.9305319637143838,1.0593161540259082,-0.4347675164995026,-0.0238009243169268,-0.0289163920946963,-1.4940836705254108,-1.0882325461206044,True,False,False,False,registered_protocol_guided_bridge_no_measurement_validation
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,0,3,1.1925,1.7868633149566062,0.9830367293089481,0.3719064209126854,0.0245985912554874,0.0677155766598442,-0.6111303083962627,-0.915321152649104,False,True,True,False,registered_protocol_guided_bridge_no_measurement_validation
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,0,4,1.42,1.6645617275272724,0.8648701316363782,-0.8838014619067616,-0.1116120879947342,-0.2883204770740218,-1.7486715935431398,-1.1531906087104,True,False,False,False,registered_protocol_guided_bridge_no_measurement_validation
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,0,5,1.6475,1.5965529040936364,0.8706588941913135,-0.7161278711761941,-0.0964424078421376,-0.3080615791157776,-1.5867867653675076,-1.178720473307091,True,False,False,False,registered_protocol_guided_bridge_no_measurement_validation
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,0,6,1.875,1.5392800660998893,0.8706124118753757,-1.4928698749648674,-0.2204551424591881,-0.8472454406784786,-2.3634822868402434,-1.7178578525538544,False,False,False,False,registered_protocol_guided_bridge_no_measurement_validation
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,0,8,2.33,1.4247343901123952,0.8683910923339259,-1.2541943177607862,-0.0938815043279612,-0.5002936897465631,-2.122585410094712,-1.3686847820804888,False,False,False,False,registered_protocol_guided_bridge_no_measurement_validation
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,0,0,0.51,1.6883266866379714,0.9016603037659067,-2.86433358564581,-0.1099630552830129,-0.1182113299883962,-3.7659938894117166,-1.0198716337543028,True,False,False,False,registered_protocol_guided_bridge_no_measurement_validation
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,0,1,0.7375,1.5377903033957872,0.8167628977394807,-2.315415080910488,-0.1238653606623093,-0.1625159123260439,-3.1321779786499686,-0.9792788100655246,True,False,False,False,registered_protocol_guided_bridge_no_measurement_validation
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,0,2,0.965,1.4414122220481478,0.7897975407807855,-0.4347675164995026,-0.0238009243169268,-0.0289163920946963,-1.2245650572802882,-0.8187139328754818,True,False,False,False,registered_protocol_guided_bridge_no_measurement_validation
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,0,3,1.1925,1.376820875154579,0.7586343942094232,0.3719064209126854,0.0245985912554874,0.0677155766598442,-0.38672797329673786,-0.6909188175495791,False,True,True,False,registered_protocol_guided_bridge_no_measurement_validation
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,0,4,1.42,1.3212947820644318,0.6905742600093562,-0.8838014619067616,-0.1116120879947342,-0.2883204770740218,-1.5743757219161179,-0.978894737083378,True,False,False,False,registered_protocol_guided_bridge_no_measurement_validation
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,0,5,1.6475,1.2893594784344917,0.707961272199845,-0.7161278711761941,-0.0964424078421376,-0.3080615791157776,-1.424089143376039,-1.0160228513156224,True,False,False,False,registered_protocol_guided_bridge_no_measurement_validation
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,0,6,1.875,1.262199466638549,0.71955946483411,-1.4928698749648674,-0.2204551424591881,-0.8472454406784786,-2.2124293397989776,-1.5668049055125888,False,False,False,False,registered_protocol_guided_bridge_no_measurement_validation
REGISTERED_PROTOCOL_GUIDED_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,0,8,2.33,1.2078794430466633,0.7443465345933663,-1.2541943177607862,-0.0938815043279612,-0.5002936897465631,-1.9985408523541524,-1.2446402243399293,False,False,False,False,registered_protocol_guided_bridge_no_measurement_validation
