AuditID,RouteID,FamilyID,SampleID,GridIndex,z_grid,SurrogateBackreactionInterpolated,SurrogateBackreactionWhitened,WhitenedTarget,K2LockedWhitened,ResidualToTarget,ResidualToK2,SignStable,SignMatchesTarget,SignMatchesK2,MeasurementValidationAllowed,ClaimBoundary
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_3,0,1,0.7375,0.06699805413522472,0.08217576518305252,-2.315415080910488,-0.1625159123260439,-2.3975908460935402,-0.24469167750909643,True,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_3,0,2,0.965,0.28164217698944716,0.26598106726654047,-0.4347675164995026,-0.0289163920946963,-0.7007485837660431,-0.2948974593612368,True,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_3,0,3,1.1925,0.3868216085399167,0.4022317130476464,0.3719064209126854,0.0677155766598442,-0.03032529213496099,-0.3345161363878022,False,True,True,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_3,0,4,1.42,0.16219080341489797,0.31724624144051494,-0.8838014619067616,-0.2883204770740218,-1.2010477033472764,-0.6055667185145368,True,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_3,0,5,1.6475,-0.6873190537281086,-0.18397481570903845,-0.7161278711761941,-0.3080615791157776,-0.5321530554671556,-0.12408676340673913,True,True,True,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_3,0,6,1.875,-2.5795532886293047,-1.4796687608976096,-1.4928698749648674,-0.8472454406784786,-0.01320111406725788,0.632423320219131,False,True,True,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_CRITERIA_3,0,8,2.33,-10.219269699299012,-7.174587716351326,-1.2541943177607862,-0.5002936897465631,5.920393398590539,6.674294026604763,False,True,True,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_DESI,0,0,0.51,0.5776060965094121,0.36408170381023913,-2.86433358564581,-0.1182113299883962,-3.228415289456049,-0.4822930337986353,True,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_DESI,0,1,0.7375,-0.29730479837577256,-0.17327843244785973,-2.315415080910488,-0.1625159123260439,-2.1421366484626283,0.010762520121815833,True,True,True,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_DESI,0,2,0.965,0.08223752575738595,0.10550792760555579,-0.4347675164995026,-0.0289163920946963,-0.5402754441050585,-0.1344243197002521,True,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
