AuditID,RouteID,FamilyID,GridIndex,z_grid,DepthZone,SignStable,WhitenedTarget,K1Whitened,K2LockedWhitened,FamilyBackreactionWhitened,FamilyChi2Contribution,K1Chi2Contribution,K2Chi2Contribution,DeltaChi2_K2_minus_Family_Row,DeltaChi2_K2_minus_K1_Row,DominanceClass,K2BeatsFamilyRow,K2BeatsK1Row,FamilyBeatsK2Row,SignMatchesTarget,SignMatchesK2,MeasurementValidationAllowed,ClaimBoundary
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,0,0.51,low_depth,True,-2.86433358564581,-0.1099630552830129,-0.1182113299883962,0.8541854851957678,13.827384080212509,7.586557018531035,7.541187443016962,-6.286196637195547,-0.04536957551407372,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,1,0.7375,low_depth,True,-2.315415080910488,-0.1238653606623093,-0.1625159123260439,0.7788046683669348,9.574195856818436,4.80289017631987,4.63497483009159,-4.939221026726846,-0.16791534622828053,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,2,0.965,mid_depth,True,-0.4347675164995026,-0.0238009243169268,-0.0289163920946963,0.7535323007162782,1.412056455595058,0.16889353989015957,0.16471513518064557,-1.2473413204144126,-0.004178404709514,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,3,1.1925,mid_depth,False,0.3719064209126854,0.0245985912554874,0.0677155766598442,0.7255350156695477,0.12505318302971316,0.12062272854119324,0.09253206972725626,-0.0325211133024569,-0.028090658813936978,K2_LOWEST_ROW_CHI2,True,True,False,True,True,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,4,1.42,mid_depth,True,-0.8838014619067616,-0.1116120879947342,-0.2883204770740218,0.662028610208555,2.389590611856044,0.5962764291826488,0.3545976032973697,-2.0349930085586743,-0.24167882588527906,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,5,1.6475,high_depth,True,-0.7161278711761941,-0.0964424078421376,-0.3080615791157776,0.6804998040700379,1.9505688632636942,0.3840100734675443,0.16651809871593717,-1.784050764547757,-0.21749197475160711,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,6,1.875,high_depth,False,-1.4928698749648674,-0.2204551424591881,-0.8472454406784786,0.6936917664170361,4.781051811562723,1.6190392514974996,0.4168309101476196,-4.364220901415104,-1.20220834134988,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_LOW_COMPLEXITY_TERCILE,8,2.33,high_depth,False,-1.2541943177607862,-0.0938815043279612,-0.5002936897465631,0.7219939278857176,3.905319982231406,1.3463258250163974,0.56836615692024,-3.336953825311166,-0.7779596680961575,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,0,0.51,low_depth,True,-2.86433358564581,-0.1099630552830129,-0.1182113299883962,1.3529874997490965,17.78579713731647,7.586557018531035,7.541187443016962,-10.244609694299509,-0.04536957551407372,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,1,0.7375,low_depth,True,-2.315415080910488,-0.1238653606623093,-0.1625159123260439,1.1518620995008375,12.02201104580111,4.80289017631987,4.63497483009159,-7.38703621570952,-0.16791534622828053,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,2,0.965,mid_depth,True,-0.4347675164995026,-0.0238009243169268,-0.0289163920946963,1.060039657457177,2.2344484873123553,0.16889353989015957,0.16471513518064557,-2.06973335213171,-0.004178404709514,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,3,1.1925,mid_depth,False,0.3719064209126854,0.0245985912554874,0.0677155766598442,0.9905040233903786,0.38266299379115004,0.12062272854119324,0.09253206972725626,-0.2901309240638938,-0.028090658813936978,K2_LOWEST_ROW_CHI2,True,True,False,True,True,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,4,1.42,mid_depth,True,-0.8838014619067616,-0.1116120879947342,-0.2883204770740218,0.8749424563862929,3.0931801701328063,0.5962764291826488,0.3545976032973697,-2.7385825668354364,-0.24167882588527906,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,5,1.6475,high_depth,True,-0.7161278711761941,-0.0964424078421376,-0.3080615791157776,0.8797983155991334,2.5469803936352378,0.3840100734675443,0.16651809871593717,-2.3804622949193006,-0.21749197475160711,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,6,1.875,high_depth,False,-1.4928698749648674,-0.2204551424591881,-0.8472454406784786,0.8788013783022631,5.6248245335736815,1.6190392514974996,0.4168309101476196,-5.207993623426062,-1.20220834134988,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,8,2.33,high_depth,False,-1.2541943177607862,-0.0938815043279612,-0.5002936897465631,0.8747058878109559,4.532216085283406,1.3463258250163974,0.56836615692024,-3.963849928363166,-0.7779596680961575,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,0,0.51,low_depth,True,-2.86433358564581,-0.1099630552830129,-0.1182113299883962,1.335353440065553,17.637371113928353,7.586557018531035,7.541187443016962,-10.09618367091139,-0.04536957551407372,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,1,0.7375,low_depth,True,-2.315415080910488,-0.1238653606623093,-0.1625159123260439,1.1354087159628647,11.908184877067423,4.80289017631987,4.63497483009159,-7.273210046975834,-0.16791534622828053,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,2,0.965,mid_depth,True,-0.4347675164995026,-0.0238009243169268,-0.0289163920946963,1.0478057401839669,2.1980234614330287,0.16889353989015957,0.16471513518064557,-2.0333083262523832,-0.004178404709514,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,3,1.1925,mid_depth,False,0.3719064209126854,0.0245985912554874,0.0677155766598442,0.975268258092891,0.36404550656547296,0.12062272854119324,0.09253206972725626,-0.2715134368382167,-0.028090658813936978,K2_LOWEST_ROW_CHI2,True,True,False,True,True,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,4,1.42,mid_depth,True,-0.8838014619067616,-0.1116120879947342,-0.2883204770740218,0.8600981542270882,3.0411858711517885,0.5962764291826488,0.3545976032973697,-2.6865882678544186,-0.24167882588527906,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,5,1.6475,high_depth,True,-0.7161278711761941,-0.0964424078421376,-0.3080615791157776,0.8659928946261375,2.503106117582956,0.3840100734675443,0.16651809871593717,-2.336588018867019,-0.21749197475160711,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,6,1.875,high_depth,False,-1.4928698749648674,-0.2204551424591881,-0.8472454406784786,0.8658805280443909,5.563703463696339,1.6190392514974996,0.4168309101476196,-5.14687255354872,-1.20220834134988,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,8,2.33,high_depth,False,-1.2541943177607862,-0.0938815043279612,-0.5002936897465631,0.8636602348968281,4.485307906212583,1.3463258250163974,0.56836615692024,-3.916941749292343,-0.7779596680961575,K2_LOWEST_ROW_CHI2,True,True,False,False,False,False,source_native_reproduction_family_dominance_no_measurement_validation
