AuditID,RouteID,FamilyID,SampleID,GridIndex,z_grid,FamilyBackreactionInterpolated,FamilyBackreactionWhitened,WhitenedTarget,K1Whitened,K2LockedWhitened,ResidualToTarget,ResidualToK2,SignStable,SignMatchesTarget,SignMatchesK2,MeasurementValidationAllowed,ClaimBoundary
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,0,2,0.965,1.9333071009324145,1.060039657457177,-0.4347675164995026,-0.0238009243169268,-0.0289163920946963,-1.4948071739566797,-1.0889560495518733,True,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,0,3,1.1925,1.799610471272185,0.9905040233903786,0.3719064209126854,0.0245985912554874,0.0677155766598442,-0.6185976024776931,-0.9227884467305344,False,True,True,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,0,4,1.42,1.6818990180972655,0.8749424563862929,-0.8838014619067616,-0.1116120879947342,-0.2883204770740218,-1.7587439182930544,-1.1632629334603146,True,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,0,5,1.6475,1.6121199033388167,0.8797983155991334,-0.7161278711761941,-0.0964424078421376,-0.3080615791157776,-1.5959261867753276,-1.187859894714911,True,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,0,6,1.875,1.5531521779766293,0.8788013783022631,-1.4928698749648674,-0.2204551424591881,-0.8472454406784786,-2.3716712532671305,-1.7260468189807416,False,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_MID_COMPLEXITY_TERCILE,0,8,2.33,1.435216727252255,0.8747058878109559,-1.2541943177607862,-0.0938815043279612,-0.5002936897465631,-2.128900205571742,-1.374999577557519,False,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,0,0,0.51,2.475106998310295,1.335353440065553,-2.86433358564581,-0.1099630552830129,-0.1182113299883962,-4.199687025711363,-1.4535647700539491,True,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,0,1,0.7375,2.1257939586596843,1.1354087159628647,-2.315415080910488,-0.1238653606623093,-0.1625159123260439,-3.450823796873353,-1.2979246282889085,True,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,0,2,0.965,1.9099223993233638,1.0478057401839669,-0.4347675164995026,-0.0238009243169268,-0.0289163920946963,-1.4825732566834695,-1.076722132278663,True,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,0,3,1.1925,1.772344215681912,0.975268258092891,0.3719064209126854,0.0245985912554874,0.0677155766598442,-0.6033618371802056,-0.9075526814330468,False,True,True,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,0,4,1.42,1.6543440819800814,0.8600981542270882,-0.8838014619067616,-0.1116120879947342,-0.2883204770740218,-1.7438996161338498,-1.14841863130111,True,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,0,5,1.6475,1.5872083823909333,0.8659928946261375,-0.7161278711761941,-0.0964424078421376,-0.3080615791157776,-1.5821207658023315,-1.174054473741915,True,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,0,6,1.875,1.530347211134145,0.8658805280443909,-1.4928698749648674,-0.2204551424591881,-0.8472454406784786,-2.3587504030092585,-1.7131259687228695,False,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE_ROW_V1,REGISTERED_SHRINKAGE_WHITENED,LOCAL_HIGH_COMPLEXITY_TERCILE,0,8,2.33,1.4166248686205682,0.8636602348968281,-1.2541943177607862,-0.0938815043279612,-0.5002936897465631,-2.1178545526576142,-1.3639539246433912,False,False,False,False,source_native_reproduction_family_bridge_no_measurement_validation
