RowID,z,ObservedMu,CMBOnlyPredictionMu,RawResidualMu,SigmaDiag,CovarianceIndex,BaselineID,ResidualPolicyID,SameSampleOffsetUsed,AllowedForRerunCandidate,MeasurementValidationAllowed
808,0.14134,39.1237,39.21410966665212,-0.09040966665212125,0.19256089945780788,808,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
809,0.14325,39.047,39.24582492013908,-0.19882492013908148,0.1132772263078506,809,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
810,0.14345,39.5154,39.2491229822655,0.2662770177345024,0.271573010441023,810,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
811,0.14359,39.1135,39.25142906857715,-0.13792906857715082,0.09088641262587054,811,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
812,0.14404,39.0756,39.25882727703197,-0.18322727703196762,0.12088875051054171,812,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
813,0.14423,39.016,39.2619444791039,-0.2459444791039047,0.1697214482615559,813,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
814,0.14542,39.1518,39.281381141082676,-0.12958114108267438,0.14844396249090092,814,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
815,0.14638,39.1857,39.2969531079172,-0.11125310791720011,0.14855389594352617,815,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
816,0.14652,39.158,39.299216042261754,-0.14121604226175322,0.13395596291319026,816,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
817,0.14737,39.0154,39.31291207455963,-0.29751207455962714,0.1407347505060495,817,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
818,0.14747,38.9672,39.31451851781176,-0.3473185178117646,0.12093911691425566,818,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
819,0.14771,39.134,39.318369833778256,-0.18436983377825555,0.13401082045864804,819,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
820,0.14778,39.161,39.31949203323666,-0.15849203323666217,0.12010412149464314,820,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
821,0.14803,39.2285,39.32349583942221,-0.09499583942221079,0.1302022273234986,821,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
822,0.14806,39.0382,39.3239758716766,-0.28577587167659857,0.11428893209755701,822,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
823,0.14834,39.0239,39.32845179721291,-0.30455179721290904,0.09973394607654908,823,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
824,0.14898,39.1606,39.33865292764159,-0.17805292764158764,0.12313090594972491,824,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
825,0.1494,39.1104,39.345325203080364,-0.23492520308036546,0.13098602978943977,825,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
826,0.1505,39.1058,39.36271756144737,-0.25691756144736644,0.12010295583373458,826,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
827,0.15084,39.1687,39.368069375971544,-0.1993693759715427,0.09494282490004181,827,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
828,0.15195,39.0477,39.385463432632335,-0.337763432632336,0.1184636653155726,828,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
829,0.15291,39.3239,39.40041158168232,-0.07651158168231831,0.12203540469880042,829,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
830,0.15318,39.2175,39.40459997211288,-0.18709997211287543,0.09193345419378084,830,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
831,0.15336,39.0991,39.40738840769118,-0.3082884076911796,0.11290743996743527,831,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
832,0.15341,39.2564,39.408162431275876,-0.15176243127587696,0.12744661627520756,832,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
833,0.15357,39.3639,39.41063772622787,-0.04673772622786743,0.12348712483493977,833,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
834,0.15511,39.2076,39.43434020444441,-0.22674020444441112,0.12549067694454438,834,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
835,0.15526,39.278,39.43663714395704,-0.1586371439570442,0.11490191469248891,835,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
836,0.15536,39.3994,39.43816728758989,-0.03876728758989145,0.12433495083845089,836,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
837,0.15601,38.9704,39.44809089319881,-0.47769089319881175,0.12652746737368925,837,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
838,0.15671,39.2087,39.458734833978184,-0.2500348339781837,0.15329125872012403,838,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
839,0.15856,39.0794,39.486653345579214,-0.407253345579214,0.11485373306950018,839,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
840,0.15921,39.4267,39.49639052386723,-0.06969052386723007,0.20272503545443024,840,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
841,0.15931,38.9503,39.49788526249935,-0.5475852624993536,0.10050860659664923,841,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
842,0.15948,39.0908,39.500424313038295,-0.40962431303829305,0.10054531316774541,842,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
843,0.16004,39.0428,39.50877044655664,-0.4659704465566392,0.19597775383956212,843,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
844,0.16008,39.2286,39.50936555737083,-0.2807655573708274,0.11817948214474457,844,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
845,0.16053,39.2057,39.51605102553476,-0.31035102553475724,0.1596057329797398,845,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
846,0.16061,39.4242,39.51723772523098,-0.0930377252309782,0.18826983295260025,846,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
847,0.16077,39.2162,39.51960947375059,-0.303409473750591,0.14777144514418203,847,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
848,0.16122,39.3106,39.52626824839248,-0.21566824839248255,0.17801143221714721,848,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
849,0.16236,39.3252,39.5430599858298,-0.21785998582979715,0.15796262216106696,849,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
850,0.16375,39.2807,39.56338621316719,-0.2826862131671888,0.1433325503854585,850,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
851,0.16448,39.2634,39.57399689477693,-0.31059689477693553,0.14037806096395547,851,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
852,0.16471,39.3293,39.57733090617005,-0.24803090617004386,0.0974779975173885,852,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
853,0.16495,39.3182,39.58080525794485,-0.26260525794485545,0.10656307991044553,853,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
854,0.16603,39.4938,39.59638185153719,-0.10258185153718813,0.1725044347256035,854,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
855,0.16606,39.1817,39.59681318735396,-0.41511318735395974,0.1370497354977382,855,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
856,0.16828,39.2757,39.62853256285534,-0.35283256285534037,0.11657744207178333,856,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
857,0.16924,39.5155,39.64212865381523,-0.12662865381522437,0.1300476451151654,857,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
858,0.16971,39.6721,39.648758940927564,0.02334105907243611,0.19526656139749068,858,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
859,0.17042,39.4742,39.658742599344066,-0.1845425993440628,0.09368025405601758,859,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
860,0.17124,39.5424,39.67022501197192,-0.12782501197192175,0.1955284122576563,860,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
861,0.17169,39.4603,39.676504631501125,-0.21620463150112812,0.15319702999732077,861,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
862,0.17256,39.5021,39.68860196938728,-0.1865019693872796,0.12613361962617262,862,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
863,0.1727,39.2676,39.69054337040042,-0.42294337040041796,0.10673111074096438,863,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
864,0.17297,39.7263,39.69428337401886,0.032016625981142965,0.1843677846045778,864,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
865,0.17331,39.3871,39.69898529818709,-0.311885298187093,0.0921026601135928,865,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
866,0.17374,39.5403,39.704919588999445,-0.16461958899944307,0.1294125573505137,866,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
867,0.17378,39.3493,39.705470922024986,-0.3561709220249867,0.10602150725206655,867,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
868,0.17392,39.5986,39.70739965945515,-0.10879965945515124,0.2317952544811908,868,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
869,0.17417,39.5734,39.710840248138595,-0.13744024813859568,0.096799173550191,869,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
870,0.1742,39.3317,39.71125281037985,-0.3795528103798489,0.10903462752722183,870,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
871,0.17438,39.5053,39.71372679841575,-0.20842679841575062,0.1305294985817382,871,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
872,0.17443,39.5546,39.71441359623732,-0.1598135962373206,0.16329895896790034,872,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
873,0.17444,39.4849,39.71455093385213,-0.22965093385212754,0.11431600937751457,873,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
874,0.17498,39.7434,39.72195632439396,0.021443675606043655,0.12785601276435926,874,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
875,0.17666,39.5164,39.74486031023014,-0.22846031023014035,0.09693229595960265,875,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
876,0.17713,39.5095,39.751231757690846,-0.2417317576908431,0.12370763921439937,876,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
877,0.17737,39.4771,39.754479209627824,-0.27737920962782425,0.09802137521989783,877,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
878,0.17786,39.3394,39.76109677338111,-0.42169677338111455,0.19656871572048285,878,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
879,0.17791,39.6477,39.76177108282571,-0.11407108282570988,0.09206171842845429,879,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
880,0.17852,39.9669,39.769983520002945,0.19691647999705708,0.14647027002091584,880,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
881,0.17901,39.641,39.77656154723964,-0.13556154723963942,0.11020721391996079,881,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
882,0.17911,39.7672,39.7779019476091,-0.010701947609099705,0.14321798071471334,882,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
883,0.17931,39.5355,39.780580665372106,-0.24508066537210738,0.16412824254222672,883,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
884,0.17952,39.5509,39.783390335496435,-0.23249033549643627,0.20796187150533146,884,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
885,0.17973,39.5519,39.786196956208,-0.23429695620799862,0.12338488562218632,885,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
886,0.17975,39.5962,39.78646409463303,-0.1902640946330294,0.14933599700005354,886,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
887,0.18004,39.9979,39.79033450442408,0.20756549557592052,0.1946918077372543,887,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
888,0.1805,39.3688,39.796461921772575,-0.4276619217725752,0.09682071059437646,888,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
889,0.18073,39.5035,39.79952019720909,-0.29602019720908856,0.09422133516353927,889,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
890,0.18078,39.7166,39.80018456167316,-0.0835845616731632,0.12989353332633616,890,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
891,0.18082,39.6391,39.80071593046637,-0.16161593046636824,0.0943662545616811,891,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
892,0.18086,39.6151,39.80124719017471,-0.18614719017471515,0.17358810443115047,892,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
893,0.18092,39.6213,39.80204387530635,-0.18074387530635505,0.1467494463362639,893,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
894,0.18126,39.6585,39.806553797960404,-0.14805379796040796,0.15936357802208131,894,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
895,0.18136,39.4868,39.807878751708124,-0.3210787517081215,0.09636207760317334,895,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
896,0.18145,39.3953,39.809070630529376,-0.41377063052937757,0.16598346303171288,896,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
897,0.18217,39.5863,39.81858595980823,-0.2322859598082303,0.14254914941871805,897,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
898,0.18229,39.5259,39.820168454200044,-0.29426845420004355,0.10525283844153563,898,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
899,0.18231,39.6885,39.820432109282685,-0.13193210928268684,0.1088960972670738,899,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
900,0.18252,39.7821,39.82319886847772,-0.04109886847771804,0.12658380623128695,900,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
901,0.1836,39.5995,39.83738142886105,-0.23788142886105135,0.20848455578291644,901,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
902,0.18375,39.68,39.83934510420215,-0.15934510420215275,0.11163628442401691,902,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
903,0.18389,39.752,39.84117652663748,-0.08917652663748044,0.13947401191619893,903,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
904,0.18402,39.796,39.842875975386114,-0.04687597538611499,0.15415719250167992,904,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
905,0.18458,39.9384,39.85018396940977,0.08821603059023175,0.2097043871739454,905,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
906,0.18459,39.7891,39.85031428229994,-0.06121428229994308,0.09979333645088735,906,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
907,0.18484,39.6548,39.85356997823318,-0.1987699782331802,0.21318977461407476,907,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
908,0.18493,39.613,39.854741028998085,-0.24174102899808503,0.09570809788100482,908,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
909,0.18506,39.7435,39.85643161389058,-0.1129316138905807,0.11234491532775304,909,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
910,0.18515,39.6347,39.85760137368185,-0.22290137368185015,0.12061102768818446,910,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
911,0.18522,39.5427,39.858510822300914,-0.31581082230091084,0.12138929112570021,911,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
912,0.18527,39.7882,39.85916023330601,-0.07096023330600332,0.097637236749101,912,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
