FamilyID,BootstrapIndex,z,Omega_R_plus_3Omega_Q,Source,ClaimBoundary
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,16,1.317,1.7168968589632692,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,16,1.321,1.7150596197469035,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,16,1.48,1.6488705932490135,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,16,1.484,1.6473612747687025,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,16,2.33,1.4332845981549533,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,16,2.334,1.4326061145483093,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,17,0.38,2.478421993802278,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,17,0.51,2.1979888695363545,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,17,0.698,1.9401059146373247,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,17,0.706,1.9315726067247283,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,17,0.93,1.7427883958186177,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,17,0.934,1.7401101381140032,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,17,1.317,1.550166245546008,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,17,1.321,1.5486955532983782,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,17,1.48,1.495992068652244,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,17,1.484,1.4947964360477974,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,17,2.33,1.3277145629782714,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,17,2.334,1.3271920500690122,registered_protocol_guided_local_reproduction_bootstrap,registered_protocol_guided_reproduction_no_measurement_validation
