ProductID,RowID,z,mu,mu_sigma_diag,D_proxy_Mpc,D_proxy_sigma_diag_Mpc,IsCalibrator,UsedInSH0ESHF,Source,ClaimBoundary
PANTHEON_PLUS_SH0ES,486,0.03107,35.67,0.236835,132.04192561765458,14.401357031574605,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,487,0.03107,35.5409,0.184896,124.42047332990764,10.594123939125442,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,488,0.03132,35.5877,0.169094,127.10029544076383,9.89738449499724,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,489,0.03093,35.5304,0.283582,123.83711398316974,16.17242581746572,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,490,0.03156,35.6675,0.174531,131.82734531045378,10.595556408429944,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,491,0.03141,35.4957,0.175954,121.81721383207007,9.870825873114814,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,492,0.03141,35.5793,0.14868,126.59852980338911,8.66815959930204,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,493,0.03141,35.4841,0.153803,121.16820164470047,8.582210317703938,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,494,0.03241,35.772,0.224228,138.21265113466197,14.27195031482206,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,495,0.03241,35.7428,0.226764,136.36653250272613,14.240577149832145,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,496,0.03241,35.7867,0.216659,139.15146964943503,13.883859693843927,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,497,0.03075,35.6231,0.320886,129.26074555281087,19.10130813345188,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,498,0.03107,35.6461,0.196214,130.59659358961548,11.800693346272492,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,499,0.03264,35.5602,0.185563,125.34039421110832,10.710953300197454,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,500,0.03123,35.9119,0.273901,147.57896533188094,18.61503098368741,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,501,0.03081,35.7017,0.164289,134.01745826000447,10.139476837738295,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,502,0.03081,35.707,0.22057,134.3449595679109,13.646255693617293,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,503,0.03081,35.6474,0.19424,130.70776149010413,11.691917189725514,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,504,0.03081,35.6847,0.188076,132.97236007916158,11.517028484750425,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,505,0.03279,35.7279,0.17805,135.38419774657586,11.100834762228345,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,506,0.03207,35.4592,0.276064,119.71011437685026,15.21900663830808,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,507,0.03158,35.4896,0.148675,121.45547209774243,8.315736472173054,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,508,0.03174,35.6746,0.20211,132.23600851338938,12.30787900574567,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,509,0.03201,35.576,0.196814,126.33279204060172,11.450323763596876,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,510,0.03212,35.8562,0.258808,143.71755041376687,17.12904645920516,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,511,0.03212,35.8577,0.294619,143.8168612773303,19.512649420263575,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,512,0.03183,35.8808,0.19004,145.39579597427445,12.72455360052514,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,513,0.03183,35.6656,0.274525,131.6775839352393,16.647132411815665,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,514,0.03189,35.9082,0.198168,147.23348647287926,13.436489185629265,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,515,0.03246,35.6638,0.156049,131.4881953979503,9.449165144228425,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,516,0.03246,35.6366,0.169859,129.85143845209487,10.157363910024497,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,517,0.03246,35.6431,0.148421,130.24071296335472,8.902004360737116,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,518,0.0337,35.6329,0.204026,129.47487002749537,12.165128010129562,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,519,0.03337,35.8381,0.178659,142.35218928684998,11.712098976871161,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,520,0.03212,35.7248,0.15355,135.27881997244302,9.565888433920298,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,521,0.03212,35.7992,0.326022,139.99412366164825,21.018532855586873,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,522,0.0325,35.7324,0.22019,135.7031533946977,13.76046834167927,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,523,0.0325,35.8907,0.225741,145.96540602541174,15.174209249530765,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,524,0.03314,35.6164,0.168015,128.56442848991668,9.947514119023678,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,525,0.03245,35.6643,0.150947,131.51974900813744,9.142419432330657,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,526,0.03245,35.7268,0.162633,135.36019501565386,10.137837579472135,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,527,0.03336,35.8159,0.198961,140.905632395152,12.910468216917,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,528,0.03292,35.8647,0.150987,144.1694738302013,10.02440383299635,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,529,0.03292,35.8516,0.143619,143.30235033861302,9.477873245401309,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,530,0.03309,35.7797,0.159699,138.61232311516372,10.194119571659604,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,531,0.03344,35.829,0.273673,141.74727963049955,17.8645618928032,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,532,0.03316,36.0229,0.243018,155.02881106666607,17.349882707555057,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,533,0.03323,35.8276,0.259126,141.6847122536105,16.907510584308064,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,534,0.0331,35.9089,0.177213,147.10845639127845,12.005462638263577,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,535,0.03432,35.7587,0.312966,137.11503458876504,19.76186468087203,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,536,0.03352,35.9188,0.207416,147.72061762192078,14.110066280553818,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,537,0.03352,35.9378,0.211316,149.01881816202135,14.501708813210652,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,538,0.03565,35.7837,0.217075,138.52462733932327,13.847854270633986,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,539,0.03533,35.825,0.340606,141.22812769423464,22.152318146256565,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,540,0.0337,35.9757,0.358083,151.616156756823,25.002006943320055,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,541,0.03481,35.7348,0.155656,135.5499566678773,9.716524125579559,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,542,0.0341,35.8566,0.205773,143.4687987021316,13.59538577877228,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,543,0.03351,35.9118,0.165632,147.24661403448374,11.23143497880902,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,544,0.03492,35.8816,0.169326,145.01509791340902,11.307915477846665,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,545,0.03574,35.8937,0.211664,145.70996406716176,14.203060420731907,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,546,0.03369,35.8012,0.48333,139.91029912585773,31.14147091169591,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,547,0.03369,35.8038,0.482057,140.07792024786966,31.09666128153571,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,548,0.03497,35.8349,0.334212,141.92282217324842,21.843386098896943,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,549,0.03445,35.861,0.1686,143.71116037784307,11.158189960655323,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,550,0.03518,35.9905,0.374822,152.43480070552388,26.312062091902927,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,551,0.03542,36.234,0.188455,170.4839309123408,14.795743689528386,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,552,0.03495,35.9591,0.225173,150.27980785944524,15.583414749751853,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,553,0.03495,36.1545,0.230318,164.42983883608935,17.440309835429602,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,554,0.03564,35.9325,0.204232,148.35124110034343,13.952777175352125,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,555,0.03501,35.5515,0.204326,124.55336184052386,11.719923357025884,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,556,0.03592,35.9909,0.187185,152.35397235065201,13.133198556646576,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,557,0.03544,35.8586,0.223482,143.41516002246962,14.75989593590163,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,558,0.03602,36.1845,0.187245,166.54510037233578,14.3611022560333,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,559,0.03577,36.0035,0.185251,153.26277052779648,13.0750367255966,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,560,0.03643,35.9282,0.1566,147.94490885670564,10.669337830601908,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,561,0.03643,35.8836,0.185109,144.9372525870592,12.35529853916712,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,562,0.03725,36.0748,0.289284,158.1526802849554,21.069132521810417,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,563,0.03631,35.8056,0.308166,139.83964444148586,19.845439288153326,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,564,0.03631,35.9287,0.318471,147.9961136479693,21.705304706165794,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,565,0.03616,36.0695,0.175025,157.93310626577258,12.729722838304326,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,566,0.03654,36.08,0.336812,158.64045026867566,24.60634871607523,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,567,0.03591,35.9637,0.166565,150.45893191878127,11.541105420093599,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,568,0.03646,36.0475,0.166339,156.2958526044062,11.972565579203442,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,569,0.03627,36.0067,0.135213,153.41473508988028,9.552811486252809,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,570,0.03627,35.9927,0.149174,152.42881538485557,10.471427592895783,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,571,0.03589,35.8698,0.18969,144.0941532850341,12.587412953926117,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,572,0.03704,35.9789,0.163683,151.3507202335451,11.408636753301503,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,573,0.03639,35.949,0.262609,149.37461059146963,18.06475502102,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,574,0.03652,36.3333,0.171248,178.27166210949662,14.058970060654824,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,575,0.03652,36.2185,0.171341,169.09170903274435,13.342256797927103,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,576,0.03761,36.0063,0.206656,153.18838985602656,14.578725364113355,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,577,0.03672,36.0624,0.163008,157.33252880902984,11.810631691063309,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,578,0.03641,36.0889,0.198876,159.3119690060263,14.590711357507235,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,579,0.03732,35.8938,0.151724,145.4947252121171,10.165932383640524,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,580,0.03732,35.8617,0.152703,143.35975450955303,10.081392007070935,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,581,0.0379,36.1141,0.236153,160.94018197527174,17.50264319613119,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,582,0.03762,36.5177,0.245806,193.8660072263265,21.945214483701506,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,583,0.0394,36.2254,0.311188,169.15984849742512,24.241852995011577,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,584,0.03748,36.2564,0.149974,171.9096541644893,11.873039860270936,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,585,0.03835,36.0125,0.17035,153.51691440383487,12.043259796480257,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,586,0.03832,36.026,0.219507,154.47876208764353,15.615749700971955,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,587,0.03871,36.0125,0.204712,153.46370793698142,14.467539371680935,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,588,0.038,36.1962,0.220822,167.12547187312032,16.99537179852427,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,589,0.03928,36.2125,0.18352,168.17732107018486,14.213352114234741,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,590,0.03996,36.284,0.147901,173.69341928247002,11.830419899748787,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,591,0.03891,36.5486,0.234635,196.40026680100172,21.22171868217237,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,592,0.04015,36.0167,0.143473,153.54795140920677,10.145183119061947,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,593,0.04015,36.0818,0.14498,158.220964131187,10.563742499887258,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,594,0.03975,35.9918,0.210464,151.8556905186027,14.718195777779647,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,595,0.04056,36.1263,0.168835,161.43320636953874,12.551656322206197,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,596,0.04045,36.4104,0.307187,184.01735561276948,26.03198602519318,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,597,0.04027,36.0403,0.147245,155.2079367962698,10.524468353092205,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,598,0.04059,36.3153,0.150794,176.1085137711333,12.229539325125575,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,599,0.04023,36.5601,0.280122,197.19260553048196,25.43803310801222,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,600,0.0428,36.2101,0.208042,167.42448723178464,16.040418022365916,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,601,0.04239,36.5106,0.426487,192.3489250644574,37.778198628938654,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,602,0.04223,36.2931,0.151018,174.04294766127038,12.104053339441213,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,603,0.04251,35.9138,0.29449,146.10994271447922,19.815088067166535,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,604,0.0413,36.2521,0.175538,170.9401700313802,13.81850187709868,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,605,0.0413,36.2071,0.166515,167.43418464979698,12.839354133526324,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,606,0.04265,36.2018,0.162522,166.80975804922784,12.484734035242008,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,607,0.04252,36.2457,0.207056,170.23764572378403,16.23263819448492,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,608,0.04328,36.4165,0.166064,184.03444597368747,14.074089130601777,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,609,0.04275,36.2137,0.152187,167.7103253615751,11.75392842844726,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,610,0.04275,36.2882,0.166626,173.56406036602286,13.318283481663727,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,611,0.04391,36.2594,0.177777,171.08697285048612,14.006776525987048,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,612,0.04307,36.3298,0.181208,176.8668924237949,14.759430376308934,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,613,0.04404,36.5469,0.231201,195.2822912475781,20.79209517968929,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,614,0.04397,36.2916,0.249078,173.63288496262024,19.91650067999434,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,615,0.0451,36.551,0.270525,195.45291515410392,24.349791247793455,0,1,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,616,0.04366,36.5114,0.286272,192.18565192952025,25.33643564065541,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
PANTHEON_PLUS_SH0ES,617,0.04429,36.4565,0.162334,187.2746011193176,14.00019404569629,0,0,data/public_ingest/pantheon_plus/Pantheon_SH0ES.dat,source_native_training_dataset_no_measurement_validation
