FamilyID,SampleID,z,Omega_R_plus_3Omega_Q,ClaimBoundary
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,5,0.93,2.046655717215119,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,5,0.934,2.0429043601921126,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,5,1.317,1.7755641434695855,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,5,1.321,1.7734859443227173,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,5,1.48,1.6989539176434862,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,5,1.484,1.6972619408780842,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,5,2.33,1.4605824455665035,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,5,2.334,1.4598424874249367,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,6,0.38,1.7916084165106985,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,6,0.51,1.645089914116077,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,6,0.698,1.507191922348135,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,6,0.706,1.502582435314303,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,6,0.93,1.3999719688860903,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,6,0.934,1.398508582177203,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,6,1.317,1.2943779863949783,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,6,1.321,1.2935700735621611,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,6,1.48,1.2646201189075243,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,6,1.484,1.2639635092175874,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,6,2.33,1.172476695540992,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,6,2.334,1.1721920875930993,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,7,0.38,2.7330143056402596,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,7,0.51,2.4408782865297263,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,7,0.698,2.1562901096098983,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,7,0.706,2.1466093236102957,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,7,0.93,1.9281513368804128,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,7,0.934,1.9249936120620599,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,7,1.317,1.6970164631344853,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,7,1.321,1.695221088588395,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,7,1.48,1.630589332970111,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,7,1.484,1.6291165303611592,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,7,2.33,1.4206372705716384,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,7,2.334,1.4199776420361545,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,8,0.38,2.6828703022104743,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,8,0.51,2.397900553925876,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,8,0.698,2.1211983120941795,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,8,0.706,2.1117988036581723,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,8,0.93,1.8998704316096438,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,8,0.934,1.8968092981478184,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,8,1.317,1.675917204928893,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,8,1.321,1.6741782143248174,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,8,1.48,1.6115804202817152,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,8,1.484,1.6101540687651805,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,8,2.33,1.4082239379371582,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,8,2.334,1.4075848244048783,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,9,0.38,0.9423492734275706,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,9,0.51,1.1820026550223395,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,9,0.698,1.4917441895365902,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,9,0.706,1.5039265441686713,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,9,0.93,1.8106381069613329,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,9,0.934,1.8155089864832807,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,9,1.317,2.189164484447856,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,9,1.321,2.192171600435947,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,9,1.48,2.2988101709952047,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,9,1.484,2.301186013536875,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,9,2.33,2.569511607724845,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,9,2.334,2.5700138549701235,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,10,0.38,2.2629318707503816,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,10,0.51,1.3758387160417884,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,10,0.698,0.5954726655087632,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,10,0.706,0.5689625349872091,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,10,0.93,-0.0617687211532492,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,10,0.934,-0.07166473420101986,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,10,1.317,-0.9307246679984735,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,10,1.321,-0.9392735878534568,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,10,1.48,-1.2800135373585855,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,10,1.484,-1.2886534562418182,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,10,2.33,-3.4335929446489675,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,10,2.334,-3.4462018158013064,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,11,0.38,2.4767561528786297,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,11,0.51,2.2368531538009813,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,11,0.698,2.000459884391773,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,11,0.706,1.9923666683956558,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,11,0.93,1.8087319698152615,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,11,0.934,1.8060628159203946,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,11,1.317,1.6121331935839027,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,11,1.321,1.6105958543874432,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,11,1.48,1.5551387911595438,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,11,1.484,1.5538724660533068,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,11,2.33,1.3733606294456215,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
REGULARIZED_FULL_NORMALIZED_PYSR_D_AND_H_BRANCHES,11,2.334,1.372785296756657,regularized_full_pysr_backreaction_smoke_null_no_measurement_validation
