FamilyID,z_i,z_j,Covariance,Source,ClaimBoundary
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,0.7889782608695652,0.07295891897186509,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,0.8707739130434783,0.039696007829045574,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,0.9525695652173912,0.0027612539916451887,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,1.0343652173913045,-0.03700337182976129,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,1.1161608695652174,-0.07837792377804312,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,1.1979565217391306,-0.11979496752129769,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,1.2797521739130435,-0.15937271056138752,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,1.3615478260869565,-0.19494340378568065,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,1.4433434782608696,-0.22406596275869814,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,1.5251391304347828,-0.24401052075869775,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,1.6069347826086957,-0.25170374323518285,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,1.6887304347826086,-0.24362676141862277,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,1.7705260869565218,-0.2156614635652944,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,1.852321739130435,-0.16288322083118034,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,1.9341173913043477,-0.0792935089630127,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,2.015913043478261,0.04253702318920871,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,2.097708695652174,0.21200739629442522,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,2.179504347826087,0.4414433622753463,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.5435913043478261,2.2613,0.7480236134848556,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,0.38,0.12598196779327178,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,0.461795652173913,0.12678592490298962,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,0.5435913043478261,0.1271550662263079,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,0.6253869565217391,0.12562882965937022,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,0.7071826086956522,0.12110827955186575,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,0.7889782608695652,0.11268919166563163,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,0.8707739130434783,0.09960065886563696,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,0.9525695652173912,0.08118052998560926,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,1.0343652173913045,0.05686044355513187,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,1.1161608695652174,0.02614831829086092,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,1.1979565217391306,-0.01139641718312864,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,1.2797521739130435,-0.0561945354138317,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,1.3615478260869565,-0.10868132711423714,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,1.4433434782608696,-0.16933622338515625,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,1.5251391304347828,-0.23869910375221115,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,1.6069347826086957,-0.3173659484734097,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,1.6887304347826086,-0.4059617382893638,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,1.7705260869565218,-0.5050996360106086,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,1.852321739130435,-0.6153548686386635,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,1.9341173913043477,-0.7373118339446942,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,2.015913043478261,-0.8717871248214929,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,2.097708695652174,-1.020400521343251,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,2.179504347826087,-1.1868063130865603,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.6253869565217391,2.2613,-1.3792802645025146,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,0.38,0.0676143676970739,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,0.461795652173913,0.08378249880587728,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,0.5435913043478261,0.10211260265804059,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,0.6253869565217391,0.12110827955186575,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,0.7071826086956522,0.13925561533172467,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,0.7889782608695652,0.15489981360291602,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,0.8707739130434783,0.16618924459790707,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,0.9525695652173912,0.17104607910101474,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,1.0343652173913045,0.16714659653785646,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,1.1161608695652174,0.15190208489594412,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,1.1979565217391306,0.12243455317979422,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,1.2797521739130435,0.07554383634141842,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,1.3615478260869565,0.00766518778426766,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,1.4433434782608696,-0.08518094271770804,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,1.5251391304347828,-0.20744354303185536,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,1.6069347826086957,-0.3640979131074072,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,1.6887304347826086,-0.5607102484031927,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,1.7705260869565218,-0.8035348991756651,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,1.852321739130435,-1.0997086729307504,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,1.9341173913043477,-1.4576777332625077,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,2.015913043478261,-1.8881165196426306,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,2.097708695652174,-2.4058250054580133,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,2.179504347826087,-3.033569772810878,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7071826086956522,2.2613,-3.8100480861516233,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,0.38,0.009703389511143239,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,0.461795652173913,0.037945395880521364,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,0.5435913043478261,0.07295891897186509,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,0.6253869565217391,0.11268919166563163,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,0.7071826086956522,0.15489981360291602,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,0.7889782608695652,0.1969636125955131,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,0.8707739130434783,0.23575401483311242,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,0.9525695652173912,0.26758192940236303,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,1.0343652173913045,0.28815626325268084,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,1.1161608695652174,0.2925556250005025,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,1.1979565217391306,0.27520115031294023,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,1.2797521739130435,0.22982122239113625,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,1.3615478260869565,0.14940031352499955,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,1.4433434782608696,0.02610665251013434,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,1.5251391304347828,-0.14880424800699896,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,1.6069347826086957,-0.385114109453595,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,1.6887304347826086,-0.6938082808727827,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,1.7705260869565218,-1.087326023354183,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,1.852321739130435,-1.5799973630443855,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,1.9341173913043477,-2.188884456919682,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
PILOT_SN_BAO_POLY_D5_H3,0.7889782608695652,2.015913043478261,-2.935455238338328,source_native_derivative_pilot_bootstrap_omega_samples,source_native_derivative_pilot_uncertainty_no_measurement_validation
