FamilyID,BootstrapIndex,z,Omega_R_plus_3Omega_Q,ClaimBoundary
LOCAL_MID_COMPLEXITY_TERCILE,81,1.317,1.8336754278376708,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,81,1.321,1.8314060744855458,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,81,1.48,1.7501248152629603,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,81,1.484,1.7482820488973245,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,81,2.33,1.4916517533519893,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,81,2.334,1.4908530479707238,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,82,0.38,2.903686150662217,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,82,0.51,2.568818468733834,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,82,0.698,2.2480467170678167,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,82,0.706,2.2372291718780764,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,82,0.93,1.9947637497227153,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,82,0.934,1.9912820897250774,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,82,1.317,1.7416580014139615,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,82,1.321,1.739705775161676,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,82,1.48,1.6695704225071368,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,82,1.484,1.6679754759828496,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,82,2.33,1.443657850302808,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,82,2.334,1.442952762684335,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,83,0.38,2.699840801196363,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,83,0.51,2.4077632324149914,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,83,0.698,2.1260082526566153,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,83,0.706,2.1164678103551617,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,83,0.93,1.901872098661877,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,83,0.934,1.898779466283947,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,83,1.317,1.6761138752590459,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,83,1.321,1.6743647586497046,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,83,1.48,1.6114390146690842,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,83,1.484,1.6100060397099192,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,83,2.33,1.4075015180619692,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,83,2.334,1.4068616841918322,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,84,0.38,2.8193056744166802,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,84,0.51,2.4934396853882497,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,84,0.698,2.1845962143224384,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,84,0.706,2.1742307330476263,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,84,0.93,1.9426369158528003,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,84,0.934,1.9393208444298764,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,84,1.317,1.7021464815860259,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,84,1.321,1.7002955407720977,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,84,1.48,1.6338305151160948,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,84,1.484,1.6323197188109382,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,84,2.33,1.4200521671088293,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,84,2.334,1.4193853576324058,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,85,0.38,0.5125123160375862,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,85,0.51,0.1520735266302173,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,85,0.698,-0.23840060936789895,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,85,0.706,-0.2533193172786954,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,85,0.93,-0.6471648691002125,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,85,0.934,-0.6539650532674961,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,85,1.317,-1.3138432313833948,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,85,1.321,-1.321029589079761,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,85,1.48,-1.615417713662283,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,85,1.484,-1.6230689646807315,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,85,2.33,-3.6951518050627414,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,85,2.334,-3.7079984634988206,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,87,0.38,2.7946967548998716,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,87,0.51,2.4871832791299004,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,87,0.698,2.189531835692314,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,87,0.706,2.1794400464864907,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,87,0.93,1.9522942737465603,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,87,0.934,1.9490192275599003,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,87,1.317,1.7131972757096974,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,87,1.321,1.7113450351292507,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,87,1.48,1.644717539743713,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,87,1.484,1.6432004464299848,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,87,2.33,1.4289766989478712,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,87,2.334,1.4283006568050594,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,90,0.38,2.83648322971433,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,90,0.51,2.5179344850724323,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,90,0.698,2.2111420445368974,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,90,0.706,2.2007667626025906,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,90,0.93,1.9676968159791273,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,90,0.934,1.964342737384033,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,90,1.317,1.7233052736854217,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,90,1.321,1.7214158256542065,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,90,1.48,1.6534862619454935,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,90,1.484,1.651940408090713,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,90,2.33,1.434039771818145,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,90,2.334,1.4333532500944637,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,91,0.38,3.2363787796177492,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,91,0.51,2.815855298285763,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,91,0.698,2.423766559212074,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,91,0.706,2.4107268685265475,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,91,0.93,2.1215943347710193,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,91,0.934,2.117486458313765,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,91,1.317,1.8262264513628568,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,91,1.321,1.8239741074222895,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,91,1.48,1.7433203498374141,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,91,1.484,1.7414921983669271,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,91,2.33,1.4870563554324763,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,91,2.334,1.4862650112142703,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,96,0.38,2.668584852011069,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,96,0.51,2.3949815073726426,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,96,0.698,2.125358025171624,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,96,0.706,2.1161331017216685,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,96,0.93,1.9070423585147733,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,96,0.934,1.9040071936182092,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,96,1.317,1.6839260619695322,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,96,1.321,1.6821854664877032,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,96,1.48,1.6194505126644563,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,96,1.484,1.6180192377164377,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,96,2.33,1.414657946775961,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,96,2.334,1.4140122038191731,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,98,0.38,2.782334715303252,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,98,0.51,2.4754270125591495,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,98,0.698,2.179153235209908,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,98,0.706,2.1691205041481982,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,98,0.93,1.9434951942795589,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,98,0.934,1.9402446020611432,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,98,1.317,1.7063438241967934,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,98,1.321,1.7045078159114686,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,98,1.48,1.6384743760651774,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,98,1.484,1.6369710480594968,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,98,2.33,1.4247685884073638,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,98,2.334,1.424099039723229,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,99,0.38,3.0096172843358153,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,99,0.51,2.6496932823989394,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,99,0.698,2.307208503096988,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,99,0.706,2.295699597056898,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,99,0.93,2.038471597955464,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,99,0.934,2.034788415342243,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,99,1.317,1.7715251871590714,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,99,1.321,1.769472737175551,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,99,1.48,1.6958063234420115,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,99,1.484,1.6941325932540192,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,99,2.33,1.4594654081306266,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,99,2.334,1.458729982460579,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,102,0.38,2.91693744895794,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,102,0.51,2.575626907645648,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,102,0.698,2.250557179745932,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,102,0.706,2.239625090846474,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,102,0.93,1.99508501156921,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,102,0.934,1.9915802324456562,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,102,1.317,1.7407633369836726,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,102,1.321,1.7388052706477155,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,102,1.48,1.668493290142015,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,102,1.484,1.666895119866968,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,102,2.33,1.4424338312027365,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,102,2.334,1.4417291374772354,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,103,0.38,2.8523601648745847,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,103,0.51,2.5299665517128442,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,103,0.698,2.2198757727923044,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,103,0.706,2.20939606790574,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,103,0.93,1.9741065101539201,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,103,0.934,1.9707222591826676,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,103,1.317,1.7276541342580891,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,103,1.321,1.7257497775283905,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,103,1.48,1.657298245074349,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,103,1.484,1.6557408082922984,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,103,2.33,1.4363206679610092,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,103,2.334,1.435629692348679,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,104,0.38,2.7290698918100524,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,104,0.51,2.426176198958346,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,104,0.698,2.1364923888189957,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,104,0.706,2.1267249629066582,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,104,0.93,1.9077148604711882,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,104,0.934,1.904568080872741,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,104,1.317,1.6786837242128914,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,104,1.321,1.67691448904808,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,104,1.48,1.6133167080465363,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,104,1.484,1.6118695701401229,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,104,2.33,1.4078654509990565,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,104,2.334,1.4072224865337621,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,106,0.38,1.1002829895802395,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,106,0.51,1.2096142649359718,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,106,0.698,1.3904272451570538,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,106,0.706,1.3986337670666937,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,106,0.93,1.6426933729121265,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,106,0.934,1.6472787135862481,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,106,1.317,2.1143910038866727,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,106,1.321,2.119507810604229,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,106,1.48,2.325691618157384,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,106,1.484,2.3309402390559675,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,106,2.33,3.4618315178869405,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,106,2.334,3.4671318630286847,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,107,0.38,2.630544803382215,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,107,0.51,2.3576945225331363,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,107,0.698,2.0915827145963592,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,107,0.706,2.0825220213174718,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,107,0.93,1.8778547864510622,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,107,0.934,1.8748931667246476,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,107,1.317,1.6607657150147959,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,107,1.321,1.659076681910557,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,107,1.48,1.5982412706188605,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,107,1.484,1.596854271716104,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,107,2.33,1.4001240651143263,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,107,2.334,1.3995001697504925,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,109,0.38,3.18864514418916,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,109,0.51,2.778346992947533,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,109,0.698,2.395569745365624,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,109,0.706,2.3828340279269384,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,109,0.93,2.100312680746909,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,109,0.934,2.0962967110506177,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,109,1.317,1.8113706691226723,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,109,1.321,1.809165750518994,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,109,1.48,1.7301913066370733,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,109,1.484,1.7284007583596974,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,109,2.33,1.4789937859120301,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,109,2.334,1.4782172385490633,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,113,0.38,2.845344650891705,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,113,0.51,2.525331536920434,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,113,0.698,2.217032565322861,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,113,0.706,2.206605093578919,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,113,0.93,1.972350552559062,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,113,0.934,1.9689793013350914,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,113,1.317,1.7267075346106981,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,113,1.321,1.7248083786341872,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,113,1.48,1.6565333804923434,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,113,1.484,1.654979671740828,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,113,2.33,1.4359921862264207,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,113,2.334,1.43530231240301,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,114,0.38,2.263809309404097,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,114,0.51,2.0740296846364963,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,114,0.698,1.8814669339626722,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,114,0.706,1.8747738658378876,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,114,0.93,1.721076249701631,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,114,0.934,1.7188160870670302,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,114,1.317,1.5525515206713822,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,114,1.321,1.551217124786051,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,114,1.48,1.5029077815508463,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,114,1.484,1.501800712767856,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,114,2.33,1.3421496102889274,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,114,2.334,1.3416348694570546,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,116,0.38,2.281861265711304,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,116,0.51,2.0895375157382503,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,116,0.698,1.8942408837521914,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_MID_COMPLEXITY_TERCILE,116,0.706,1.88745060184434,source_native_reproduction_family_exports_no_measurement_validation
