RouteID,BootstrapIndex,SelectedEquation,SelectedSympyExpression,SelectedComplexity,SelectedLoss,SelectedIsConstant,NormalizedCriteria3Score,NormalizedLossRatio,NormalizedComplexityCost,LossConstantBaseline,LowDepthCurvatureMetric,MidHighCurvatureMetric,DerivativeRegularityPenalty,DerivativeRegularizedScore,CurvatureBudget,LambdaRegularization,FinitePrediction,K2KernelChanged,RhoGreaterThan4Allowed,K1Refit,TargetSignGateUsed,AmplitudeFitUsed,MeasurementValidationAllowed,ClaimBoundary
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,30,(1.1506922 - x0) * -1.7998055,(1.1506922 - x0)*(-1.7998055),5,0.009132542,False,0.23345199809614778,0.03345199809614777,0.2,0.27300438,0.0,0.0,0.0,0.23345199809614778,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,31,(x0 - 2.5651681) + x0,x0 + x0 - 1*2.5651681,5,0.027530758,False,0.24813212293847037,0.04813212293847034,0.2,0.57198304,1.3740175707788674e-09,5.496070283113993e-09,0.0,0.24813212293847037,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,32,x0 + -1.9327615,x0 - 1.9327615,3,0.2358119,False,0.38855802788984295,0.28855802788984297,0.1,0.8172079,1.8087362088541957e-08,0.0,0.0,0.38855802788984295,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,33,(x0 + x0) + -2.3953156,x0 + x0 - 2.3953156,5,0.03774023,False,0.2713032988438318,0.0713032988438318,0.2,0.5292915,0.0,3.0664140324068263e-09,0.0,0.2713032988438318,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,34,x0 + -1.8188379,x0 - 1.8188379,3,0.35680228,False,0.48357901010586635,0.3835790101058663,0.1,0.9301924,1.3952350853502316e-08,1.3952350853502316e-08,0.0,0.48357901010586635,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,35,(x0 * 2.0360413) - 2.5178442,x0*2.0360413 - 1*2.5178442,5,0.018210882,False,0.2334981955813587,0.03349819558135869,0.2,0.5436377,1.3406299674742969e-09,0.0,0.0,0.2334981955813587,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,36,x0 + -1.783378,x0 - 1.783378,3,0.27374902,False,0.4994535601653999,0.3994535601653999,0.1,0.68530875,6.4684193515034265e-09,6.4684193515034265e-09,0.0,0.4994535601653999,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,37,-2.184975 - (x0 * -2.0555968),-(-2.0555968)*x0 - 2.184975,5,0.009779152,False,0.23454725412595517,0.03454725412595516,0.2,0.28306597,3.873834136465125e-09,5.165112181954313e-09,0.0,0.23454725412595517,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,38,(x0 - 1.038004) / 0.40950367,(x0 - 1*1.038004)/0.40950367,5,0.018655773,False,0.2509090775624625,0.05090907756246248,0.2,0.36645278,3.89417167047797e-09,0.0,0.0,0.2509090775624625,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,39,(x0 * 2.3978467) + -2.6910367,x0*2.3978467 - 2.6910367,5,0.017813927,False,0.23451891320203666,0.03451891320203665,0.2,0.5160628,3.6928400282922684e-09,2.4618933521952045e-09,0.0,0.23451891320203666,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,40,(x0 + -1.1042267) * 2.5285466,(x0 - 1.1042267)*2.5285466,5,0.01053282,False,0.21708536779425316,0.017085367794253164,0.2,0.6164819,0.0,0.0,0.0,0.21708536779425316,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,41,((x0 * 2.4329653) - 1.1859859) + -1.5400827,x0*2.4329653 - 1.5400827 - 1*1.1859859,7,0.020120222,False,0.3424995698339016,0.0424995698339016,0.3,0.47342178,2.571334136455472e-09,5.142668272912067e-09,0.0,0.3424995698339016,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,42,x0 + -1.5849758,x0 - 1.5849758,3,0.15782306,False,0.5156242181026777,0.4156242181026777,0.1,0.37972537,1.3605560991688961e-08,1.3605560991688961e-08,0.0,0.5156242181026777,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,43,x0 + -1.9003211,x0 - 1.9003211,3,0.6374608,False,0.5531664383989153,0.45316643839891535,0.1,1.4066814,0.0,0.0,0.0,0.5531664383989153,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,44,(x0 * 2.9205425) + -3.1834264,x0*2.9205425 - 3.1834264,5,0.037023902,False,0.25289446223916295,0.05289446223916292,0.2,0.699958,0.0,7.267520747072847e-09,0.0,0.25289446223916295,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,45,x0 + -1.9002084,x0 - 1.9002084,3,0.28959486,False,0.4895273131284871,0.3895273131284871,0.1,0.743452,2.6380601131855635e-08,0.0,0.0,0.4895273131284871,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,46,(x0 + -1.1753746) * 2.356027,(x0 - 1.1753746)*2.356027,5,0.020446632,False,0.23250868816568332,0.032508688165683294,0.2,0.628959,2.585780044811632e-09,0.0,0.0,0.23250868816568332,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,47,x0 + -1.6318873,x0 - 1.6318873,3,0.14861466,False,0.493243827236609,0.393243827236609,0.1,0.37791988,1.0032460791174682e-08,1.3376614388234556e-08,0.0,0.493243827236609,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,48,(x0 + -1.1125438) * 2.2061763,(x0 - 1.1125438)*2.2061763,5,0.010435029,False,0.22174699604691353,0.021746996046913526,0.2,0.47983772,1.2255309914866955e-09,4.902123965947957e-09,0.0,0.22174699604691353,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,49,(x0 * 2.2805529) + -2.4997387,x0*2.2805529 - 2.4997387,5,0.004622675,False,0.2116133306492419,0.011613330649241877,0.2,0.39804903,3.680344400347763e-09,0.0,0.0,0.2116133306492419,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,50,(x0 * 2.718461) - 3.0847905,x0*2.718461 - 1*3.0847905,5,0.029246805,False,0.2369946734499752,0.03699467344997521,0.2,0.790568,0.0,9.928963911261064e-09,0.0,0.2369946734499752,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,51,-1.0860014,-1.08600140000000,1,1.6883407,True,1.0,1.0,0.0,1.6883407,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,52,(x0 * 2.1280625) - 2.4642332,x0*2.1280625 - 1*2.4642332,5,0.016033577,False,0.23330074686693889,0.03330074686693888,0.2,0.481478,3.7208433462246017e-09,0.0,0.0,0.23330074686693889,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,53,(x0 * 2.7039986) - 2.8367116,x0*2.7039986 - 1*2.8367116,5,0.023837797,False,0.2487146213384815,0.048714621338481486,0.2,0.48933557,0.0,5.026283675153406e-09,0.0,0.2487146213384815,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,54,(x0 * 2.0904932) + -2.4094079,x0*2.0904932 - 2.4094079,5,0.021471152,False,0.25036363194956496,0.050363631949564946,0.2,0.42632255,2.67169275478879e-09,0.0,0.0,0.25036363194956496,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,55,(x0 + -1.1809145) * 2.2873635,(x0 - 1.1809145)*2.2873635,5,0.016220545,False,0.22796032298017932,0.027960322980179312,0.2,0.58012724,1.3579946887697899e-09,2.71598937754097e-09,0.0,0.22796032298017932,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,56,2.1143196 - square(x0 + -2.542533),2.1143196 - (x0 - 2.542533)**2,6,0.04310874,False,0.2882460425367689,0.038246042536768866,0.25,1.1271425,0.5170697875188865,0.8798953490890528,0.0,0.2882460425367689,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,57,-3.1105523 - (x0 * -2.6307068),-(-2.6307068)*x0 - 3.1105523,5,0.035041846,False,0.2512533009760285,0.051253300976028496,0.2,0.6836993,5.279933932803845e-09,5.279933932804457e-09,0.0,0.2512533009760285,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,58,-3.6972141 - (x0 * (x0 - 4.815602)),-x0*(x0 - 1*4.815602) - 3.6972141,7,0.020104945,False,0.33317516467211683,0.03317516467211685,0.3,0.60602397,0.5558945044275421,0.9989744860053862,0.0,0.33317516467211683,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,59,(x0 * 2.35448) + -2.7425687,x0*2.35448 - 2.7425687,5,0.016918398,False,0.22741658649553728,0.027416586495537264,0.2,0.61708623,2.455996547134218e-09,4.911993094268436e-09,0.0,0.22741658649553728,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,60,(x0 * 2.8561575) + -2.8592777,x0*2.8561575 - 2.8592777,5,0.026538312,False,0.26054990246487775,0.06054990246487774,0.2,0.43828827,2.513351813246618e-09,5.026703626493757e-09,0.0,0.26054990246487775,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,61,-2.7911565 - (x0 * -2.6136763),-(-2.6136763)*x0 - 2.7911565,5,0.020984981,False,0.24245184735293124,0.04245184735293123,0.2,0.49432433,3.7551817579233244e-09,2.5034545052821833e-09,0.0,0.24245184735293124,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,62,-1.2449969,-1.24499690000000,1,1.1415426,True,1.0,1.0,0.0,1.1415426,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,63,(x0 * 1.9902569) - 2.7536535,x0*1.9902569 - 1*2.7536535,5,0.029422136,False,0.24199502479296472,0.041995024792964714,0.2,0.70061004,2.601278082780385e-09,5.202556165559292e-09,0.0,0.24199502479296472,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,64,(x0 * 2.1929762) - 2.5201502,x0*2.1929762 - 1*2.5201502,5,0.013098964,False,0.22773047605264957,0.027730476052649562,0.2,0.47236708,1.250675994240522e-09,5.0027039769618885e-09,0.0,0.22773047605264957,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,65,(square(x0 + -2.143756) * -1.1677064) + 1.2290808,1.2290808 + (x0 - 2.143756)**2*(-1.1677064),8,0.027959555,False,0.37787046149573655,0.02787046149573658,0.35,1.0031967,0.651883078078189,1.3610024431830519,0.0,0.37787046149573655,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_200_V1,66,(x0 * 2.9860992) - 2.7695441,x0*2.9860992 - 1*2.7695441,5,0.01707998,False,0.24685996700044832,0.046859967000448303,0.2,0.3644898,3.822858012292254e-09,1.0194288032783574e-08,0.0,0.24685996700044832,1.0,1.0,True,False,False,False,False,False,False,d_branch_derivative_regularized_bootstrap_200_no_measurement_validation
